inverter_name,event_name,event_code,event_type,time_start_utc,time_end_utc,duration_min,description
BJK-TS1-INV03,Alarm0012,12,Alarm,2026-04-13T06:30:55.5070000Z,2026-04-13T06:31:46.5070000Z,0.0,AC voltage abnormal
BJK-TS1-INV05,Alarm0012,12,Alarm,2026-04-13T06:31:01.5070000Z,2026-04-13T06:31:36.5070000Z,0.0,AC voltage abnormal
BJK-TS1-INV08,Alarm0005,5,Alarm,2026-04-13T06:32:53.5070000Z,2026-04-13T06:34:05.0800000Z,0.0,Grid abnormal
BJK-TS1-INV08,Alarm0012,12,Alarm,2026-04-13T06:32:53.5070000Z,2026-04-13T06:34:05.0800000Z,0.0,AC voltage abnormal
BJK-TS2-INV07,Alarm0012,12,Alarm,2026-04-13T06:32:53.5070000Z,2026-04-13T06:33:59.0800000Z,0.0,AC voltage abnormal
BJK-TS2-INV07,Alarm0005,5,Alarm,2026-04-13T06:32:53.5070000Z,2026-04-13T06:33:59.0800000Z,0.0,Grid abnormal
BJK-TS1-INV03,Alarm0012,12,Alarm,2026-04-13T06:32:54.5070000Z,2026-04-13T06:34:04.0800000Z,0.0,AC voltage abnormal
BJK-TS1-INV03,Alarm0005,5,Alarm,2026-04-13T06:32:54.5070000Z,2026-04-13T06:34:04.0800000Z,0.0,Grid abnormal
BJK-TS2-INV01,Alarm0012,12,Alarm,2026-04-13T06:32:54.5070000Z,2026-04-13T06:33:56.0800000Z,0.0,AC voltage abnormal
BJK-TS2-INV01,Alarm0005,5,Alarm,2026-04-13T06:32:54.5070000Z,2026-04-13T06:34:05.0800000Z,0.0,Grid abnormal
BJK-TS2-INV08,Alarm0012,12,Alarm,2026-04-13T06:32:55.5070000Z,2026-04-13T06:34:02.0800000Z,0.0,AC voltage abnormal
BJK-TS2-INV08,Alarm0005,5,Alarm,2026-04-13T06:32:55.5070000Z,2026-04-13T06:34:02.0800000Z,0.0,Grid abnormal
BJK-TS1-INV01,Alarm0005,5,Alarm,2026-04-13T06:32:56.5070000Z,2026-04-13T06:33:59.0800000Z,0.0,Grid abnormal
BJK-TS1-INV01,Alarm0012,12,Alarm,2026-04-13T06:32:56.5070000Z,2026-04-13T06:33:59.0800000Z,0.0,AC voltage abnormal
BJK-TS2-INV02,Alarm0012,12,Alarm,2026-04-13T06:32:57.5070000Z,2026-04-13T06:37:35.0600000Z,0.0,AC voltage abnormal
