inverter_name,event_name,event_code,event_type,time_start_utc,time_end_utc,duration_min,description
AGR-TS4-INV02,Alarm0005,5,Alarm,2026-02-04T13:00:35.5750000Z,2026-02-04T14:21:56.8750000Z,0.0,Grid abnormal
AGR-TS4-INV02,Alarm0014,14,Alarm,2026-02-04T13:00:35.5750000Z,2026-02-04T14:21:56.8750000Z,0.0,AC volt low
AGR-TS4-INV02,Alarm0012,12,Alarm,2026-02-04T13:00:35.5750000Z,2026-02-04T14:21:56.8750000Z,0.0,AC voltage abnormal
AGR-TS4-INV03,Alarm0012,12,Alarm,2026-02-04T13:00:37.6750000Z,2026-02-04T13:17:04.3740000Z,0.0,AC voltage abnormal
AGR-TS4-INV03,Alarm0014,14,Alarm,2026-02-04T13:00:37.6750000Z,2026-02-04T13:17:04.3740000Z,0.0,AC volt low
AGR-TS4-INV03,Alarm0005,5,Alarm,2026-02-04T13:00:37.6750000Z,2026-02-04T13:17:04.3740000Z,0.0,Grid abnormal
AGR-TS4-INV04,Alarm0012,12,Alarm,2026-02-04T13:00:39.6750000Z,2026-02-04T16:10:19.1740000Z,0.0,AC voltage abnormal
AGR-TS4-INV02,Alarm0005,5,Alarm,2026-02-04T15:54:14.6750000Z,2026-02-04T16:07:46.6750000Z,0.0,Grid abnormal
AGR-TS4-INV02,Alarm0012,12,Alarm,2026-02-04T15:54:14.6750000Z,2026-02-04T16:07:46.6750000Z,0.0,AC voltage abnormal
AGR-TS4-INV02,Alarm0014,14,Alarm,2026-02-04T15:54:14.6750000Z,2026-02-04T16:07:46.6750000Z,0.0,AC volt low
AGR-TS3-INV02,Alarm0033,33,Alarm,2026-02-04T22:30:16.9650000Z,2026-02-04T22:30:17.9660000Z,0.0,MPPT 1 PV volt high
AGR-TS3-INV02,Alarm0034,34,Alarm,2026-02-04T22:30:16.9650000Z,2026-02-04T22:30:17.9660000Z,0.0,MPPT 2 PV volt high
AGR-TS3-INV02,Alarm0035,35,Alarm,2026-02-04T22:30:16.9650000Z,2026-02-04T22:30:17.9660000Z,0.0,MPPT 3 PV volt high
AGR-TS3-INV02,Alarm0037,37,Alarm,2026-02-04T22:30:16.9650000Z,2026-02-04T22:30:17.9660000Z,0.0,MPPT 5 PV volt high
AGR-TS3-INV02,Alarm0038,38,Alarm,2026-02-04T22:30:16.9650000Z,2026-02-04T22:30:17.9660000Z,0.0,MPPT 6 PV volt high
AGR-TS3-INV02,Alarm0041,41,Alarm,2026-02-04T22:30:16.9650000Z,2026-02-04T22:30:17.9660000Z,0.0,MPPT 9 PV volt high
AGR-TS3-INV02,Alarm0043,43,Alarm,2026-02-04T22:30:16.9650000Z,2026-02-04T22:30:17.9660000Z,0.0,MPPT 11 PV volt high
AGR-TS2-INV01,Alarm0005,5,Alarm,2026-02-06T12:33:23.0650000Z,2026-02-06T12:37:02.2660000Z,0.0,Grid abnormal
AGR-TS2-INV01,Alarm0012,12,Alarm,2026-02-06T12:33:23.0650000Z,2026-02-06T12:37:02.2660000Z,0.0,AC voltage abnormal
AGR-TS2-INV01,Alarm0014,14,Alarm,2026-02-06T12:33:23.0650000Z,2026-02-06T12:37:02.2660000Z,0.0,AC volt low
AGR-TS2-INV01,Alarm0015,15,Alarm,2026-02-06T12:33:23.0650000Z,2026-02-06T12:33:37.1650000Z,0.0,AC volt high
AGR-TS2-INV06,Alarm0012,12,Alarm,2026-02-06T13:40:06.6650000Z,2026-02-06T13:41:21.3650000Z,0.0,AC voltage abnormal
AGR-TS2-INV06,Alarm0014,14,Alarm,2026-02-06T13:40:06.6650000Z,2026-02-06T13:41:34.5650000Z,0.0,AC volt low
AGR-TS2-INV06,Alarm0005,5,Alarm,2026-02-06T13:40:06.6650000Z,2026-02-06T13:41:34.5650000Z,0.0,Grid abnormal
AGR-TS3-INV02,Alarm0032,32,Alarm,2026-03-28T04:21:25.5750000Z,2026-03-28T06:21:35.8740000Z,0.0,ISO abnormal
AGR-TS1-INV01,Alarm_0,0,Alarm,2026-04-20T07:44:09.4890000Z,2026-04-20T07:45:24.1880000Z,0.0, 
AGR-TS1-INV02,Alarm_0,0,Alarm,2026-04-20T07:45:13.0890000Z,2026-04-20T07:45:26.2880000Z,0.0, 
AGR-TS1-INV03,Alarm_0,0,Alarm,2026-04-20T07:45:27.2900000Z,2026-04-20T07:45:39.3880000Z,0.0, 
