date,inverter_name,energy_kwh,max_power_kw,rated_kw,capacity_factor_pct
2026-01-31,TNG-TS2-INV25,401.49,91.77,291.0,5.75
2026-01-31,TNG-TS2-INV26,105.15,24.86,290.0,1.51
2026-01-31,TNG-TS2-INV27,43.15,10.01,260.0,0.69
2026-02-01,TNG-TS1-INV01,184.81,46.66,283.0,2.72
2026-02-01,TNG-TS1-INV02,185.33,45.78,283.0,2.73
2026-02-01,TNG-TS1-INV03,184.06,45.54,283.0,2.71
2026-02-01,TNG-TS1-INV04,183.11,44.49,283.0,2.7
2026-02-01,TNG-TS1-INV05,166.2,40.95,283.0,2.45
2026-02-01,TNG-TS1-INV06,131.3,31.97,260.0,2.1
2026-02-01,TNG-TS1-INV07,132.29,32.03,283.0,1.95
2026-02-01,TNG-TS1-INV08,174.17,43.18,283.0,2.56
2026-02-01,TNG-TS1-INV09,154.74,38.77,282.0,2.29
2026-02-01,TNG-TS2-INV21,124.99,30.54,291.0,1.79
2026-02-01,TNG-TS2-INV22,100.22,24.8,291.0,1.43
2026-02-01,TNG-TS2-INV23,156.03,38.67,291.0,2.23
2026-02-01,TNG-TS2-INV24,163.34,40.27,291.0,2.34
2026-02-01,TNG-TS2-INV25,138.44,33.78,291.0,1.98
2026-02-01,TNG-TS2-INV26,50.22,11.9,290.0,0.72
2026-02-01,TNG-TS2-INV27,19.56,4.91,260.0,0.31
2026-02-02,TNG-TS1-INV01,156.92,31.63,283.0,2.31
2026-02-02,TNG-TS1-INV02,160.56,32.33,283.0,2.36
2026-02-02,TNG-TS1-INV03,159.78,32.04,283.0,2.35
2026-02-02,TNG-TS1-INV04,159.29,31.57,283.0,2.35
2026-02-02,TNG-TS1-INV05,144.1,28.62,283.0,2.12
2026-02-02,TNG-TS1-INV06,115.09,22.97,260.0,1.84
2026-02-02,TNG-TS1-INV07,120.78,24.63,283.0,1.78
2026-02-02,TNG-TS1-INV08,150.22,30.48,283.0,2.21
2026-02-02,TNG-TS1-INV09,134.21,27.68,282.0,1.98
2026-02-02,TNG-TS2-INV21,111.59,23.49,291.0,1.6
