time_start,zone,mfrr_up_price_eur_mwh,mfrr_up_volume_mwh,mfrr_down_price_eur_mwh,mfrr_down_volume_mwh
2025-08-01T04:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-01T04:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-01T04:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-01T05:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-01T05:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-01T05:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-01T05:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-01T06:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-01T06:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-01T06:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-01T06:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-01T07:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-01T07:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-01T07:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-01T07:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-01T08:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-01T08:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-01T08:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-01T08:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-01T09:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-01T09:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-01T09:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-01T09:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-01T10:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-01T10:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-01T10:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-01T10:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-01T11:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-01T11:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-01T11:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-01T11:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-01T12:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-01T12:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-01T12:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-01T12:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-01T13:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-01T13:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-01T13:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-01T13:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-01T14:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-01T14:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-01T14:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-01T14:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-01T15:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-01T15:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-01T15:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-01T15:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-01T16:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-01T16:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-01T16:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-01T16:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-01T17:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-01T17:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-01T17:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-01T17:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-01T18:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-01T18:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-01T18:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-01T18:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-01T19:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-01T19:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-01T19:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-01T19:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-01T20:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-01T20:00:00,SE2,0.0,0.0,0.0,0.0
2025-08-01T20:00:00,SE3,0.0,0.0,0.0,0.0
2025-08-01T20:00:00,SE4,0.0,0.0,0.0,0.0
2025-08-01T21:00:00,SE1,0.0,0.0,0.0,0.0
2025-08-01T21:00:00,SE2,0.0,0.0,0.0,0.0
