time_start,zone,mfrr_cm_up_price_eur_mw,mfrr_cm_up_volume_mw,mfrr_cm_down_price_eur_mw,mfrr_cm_down_volume_mw
2026-01-19T18:00:00,SN2,36.0,24.0,12.0,604.0
2026-01-19T18:00:00,SN3,36.0,665.0,1.19,174.0
2026-01-19T18:00:00,SN4,36.0,80.0,1.19,20.0
2026-01-19T19:00:00,SN1,39.0,184.0,29.0,345.0
2026-01-19T19:00:00,SN2,39.0,23.0,4.0,494.0
2026-01-19T19:00:00,SN3,39.0,652.0,4.0,268.0
2026-01-19T19:00:00,SN4,39.0,119.0,4.0,22.0
2026-01-19T20:00:00,SN1,22.0,97.0,29.0,344.0
2026-01-19T20:00:00,SN2,22.0,23.0,4.05,523.0
2026-01-19T20:00:00,SN3,22.0,636.0,4.05,266.0
2026-01-19T20:00:00,SN4,22.0,81.0,4.05,22.0
2026-01-19T21:00:00,SN1,7.36,68.0,13.0,268.0
2026-01-19T21:00:00,SN2,7.36,18.0,4.0,509.0
2026-01-19T21:00:00,SN3,7.36,668.0,4.0,271.0
2026-01-19T21:00:00,SN4,7.36,119.0,4.0,23.0
2026-01-19T22:00:00,SN1,7.36,68.0,15.0,288.0
2026-01-19T22:00:00,SN2,7.36,18.0,11.0,558.0
2026-01-19T22:00:00,SN3,7.36,665.0,11.0,283.0
2026-01-19T22:00:00,SN4,7.36,82.0,11.0,26.0
2026-01-19T23:00:00,SN1,6.69,68.0,15.0,288.0
2026-01-19T23:00:00,SN2,6.69,17.0,11.0,557.0
2026-01-19T23:00:00,SN3,6.69,618.0,11.0,283.0
2026-01-19T23:00:00,SN4,7.36,116.0,11.0,27.0
2026-01-20T00:00:00,SN1,5.08,71.0,22.0,313.0
2026-01-20T00:00:00,SN2,5.08,13.0,11.0,622.0
2026-01-20T00:00:00,SN3,5.08,644.0,1.59,198.0
2026-01-20T00:00:00,SN4,7.36,89.0,1.59,22.0
2026-01-20T01:00:00,SN1,4.18,62.0,22.0,313.0
2026-01-20T01:00:00,SN2,4.18,15.0,12.0,622.0
2026-01-20T01:00:00,SN3,4.18,627.0,1.4,198.0
2026-01-20T01:00:00,SN4,9.0,128.0,1.4,22.0
2026-01-20T02:00:00,SN1,5.38,71.0,25.0,335.0
2026-01-20T02:00:00,SN2,5.38,23.0,11.0,600.0
2026-01-20T02:00:00,SN3,5.38,628.0,1.59,198.0
2026-01-20T02:00:00,SN4,9.0,90.0,1.59,22.0
2026-01-20T03:00:00,SN1,5.93,71.0,22.0,313.0
2026-01-20T03:00:00,SN2,5.93,23.0,11.0,622.0
2026-01-20T03:00:00,SN3,5.93,596.0,1.29,198.0
2026-01-20T03:00:00,SN4,9.0,128.0,1.29,22.0
2026-01-20T04:00:00,SN1,5.45,71.0,22.0,313.0
2026-01-20T04:00:00,SN2,5.45,23.0,10.5,622.0
2026-01-20T04:00:00,SN3,5.45,606.0,1.59,199.0
2026-01-20T04:00:00,SN4,9.0,92.0,1.59,21.0
2026-01-20T05:00:00,SN1,4.38,68.0,22.0,313.0
2026-01-20T05:00:00,SN2,4.38,20.0,11.0,622.0
2026-01-20T05:00:00,SN3,4.38,573.0,1.59,199.0
2026-01-20T05:00:00,SN4,7.36,126.0,1.59,21.0
2026-01-20T06:00:00,SN1,18.58,88.0,15.0,288.0
2026-01-20T06:00:00,SN2,18.58,32.0,11.0,647.0
2026-01-20T06:00:00,SN3,18.58,611.0,1.39,199.0
2026-01-20T06:00:00,SN4,19.0,90.0,1.39,21.0
2026-01-20T07:00:00,SN1,33.0,116.0,15.0,288.0
2026-01-20T07:00:00,SN2,33.0,33.0,11.0,642.0
2026-01-20T07:00:00,SN3,33.0,620.0,1.4,198.0
2026-01-20T07:00:00,SN4,33.0,129.0,1.4,22.0
2026-01-20T08:00:00,SN1,44.0,173.0,15.0,286.0
2026-01-20T08:00:00,SN2,44.0,32.0,10.0,627.0
2026-01-20T08:00:00,SN3,46.71,607.0,1.6,218.0
2026-01-20T08:00:00,SN4,46.71,82.0,1.6,24.0
2026-01-20T09:00:00,SN1,39.0,163.0,13.0,260.0
2026-01-20T09:00:00,SN2,39.0,37.0,11.0,653.0
2026-01-20T09:00:00,SN3,53.54,623.0,1.4,198.0
2026-01-20T09:00:00,SN4,53.54,118.0,1.4,25.0
2026-01-20T10:00:00,SN1,49.0,195.0,13.0,260.0
2026-01-20T10:00:00,SN2,49.0,37.0,10.0,623.0
2026-01-20T10:00:00,SN3,49.0,641.0,1.6,226.0
2026-01-20T10:00:00,SN4,49.0,79.0,1.6,25.0
2026-01-20T11:00:00,SN1,33.0,124.0,13.0,264.0
2026-01-20T11:00:00,SN2,33.0,38.0,11.5,671.0
2026-01-20T11:00:00,SN3,33.0,608.0,1.4,197.0
2026-01-20T11:00:00,SN4,33.0,115.0,1.4,23.0
2026-01-20T12:00:00,SN1,36.0,135.0,13.0,267.0
2026-01-20T12:00:00,SN2,36.0,42.0,11.5,668.0
2026-01-20T12:00:00,SN3,36.0,625.0,1.19,198.0
2026-01-20T12:00:00,SN4,36.0,88.0,1.19,22.0
2026-01-20T13:00:00,SN1,49.0,197.0,13.0,260.0
2026-01-20T13:00:00,SN2,49.0,42.0,10.0,621.0
2026-01-20T13:00:00,SN3,65.0,536.0,6.22,248.0
2026-01-20T13:00:00,SN4,65.0,125.0,6.22,26.0
2026-01-20T14:00:00,SN1,49.0,210.0,15.0,286.0
2026-01-20T14:00:00,SN2,49.0,42.0,9.5,593.0
2026-01-20T14:00:00,SN3,75.0,563.0,9.5,248.0
2026-01-20T14:00:00,SN4,75.0,87.0,9.5,26.0
2026-01-20T15:00:00,SN1,58.0,229.0,15.0,286.0
2026-01-20T15:00:00,SN2,65.0,46.0,9.5,574.0
2026-01-20T15:00:00,SN3,65.0,553.0,9.5,251.0
2026-01-20T15:00:00,SN4,65.0,126.0,9.5,27.0
2026-01-20T16:00:00,SN1,58.0,235.0,13.0,268.0
2026-01-20T16:00:00,SN2,58.0,46.0,10.0,588.0
2026-01-20T16:00:00,SN3,75.0,584.0,5.0,245.0
2026-01-20T16:00:00,SN4,75.0,86.0,5.0,25.0
2026-01-20T17:00:00,SN1,44.0,188.0,22.0,313.0
2026-01-20T17:00:00,SN2,44.0,45.0,9.5,567.0
2026-01-20T17:00:00,SN3,65.0,531.0,5.0,239.0
2026-01-20T17:00:00,SN4,65.0,123.0,5.0,27.0
2026-01-20T18:00:00,SN1,49.0,198.0,13.0,260.0
2026-01-20T18:00:00,SN2,49.0,47.0,10.0,616.0
2026-01-20T18:00:00,SN3,65.0,552.0,9.0,250.0
2026-01-20T18:00:00,SN4,73.61,84.0,9.0,29.0
2026-01-20T19:00:00,SN1,36.0,142.0,15.0,288.0
2026-01-20T19:00:00,SN2,36.0,46.0,10.5,638.0
2026-01-20T19:00:00,SN3,45.0,519.0,1.49,207.0
2026-01-20T19:00:00,SN4,53.54,122.0,1.49,22.0
2026-01-20T20:00:00,SN1,7.36,70.0,15.0,283.0
2026-01-20T20:00:00,SN2,7.36,34.0,11.0,652.0
2026-01-20T20:00:00,SN3,7.36,594.0,1.4,197.0
2026-01-20T20:00:00,SN4,7.36,139.0,1.4,23.0
2026-01-20T21:00:00,SN1,3.6,62.0,13.0,268.0
2026-01-20T21:00:00,SN2,3.6,32.0,11.5,661.0
2026-01-20T21:00:00,SN3,3.6,611.0,1.29,197.0
2026-01-20T21:00:00,SN4,7.36,176.0,1.29,23.0
2026-01-20T22:00:00,SN1,3.6,61.0,15.0,283.0
2026-01-20T22:00:00,SN2,3.6,30.0,11.0,652.0
2026-01-20T22:00:00,SN3,3.6,596.0,1.29,197.0
2026-01-20T22:00:00,SN4,7.36,140.0,1.29,23.0
2026-01-20T23:00:00,SN1,3.4,56.0,15.0,288.0
2026-01-20T23:00:00,SN2,3.4,26.0,11.5,646.0
2026-01-20T23:00:00,SN3,3.4,549.0,1.2,194.0
2026-01-20T23:00:00,SN4,7.36,168.0,1.2,26.0
2026-01-21T00:00:00,SN1,9.0,65.0,14.0,214.0
2026-01-21T00:00:00,SN2,9.0,18.0,13.5,667.0
2026-01-21T00:00:00,SN3,9.0,561.0,1.2,198.0
2026-01-21T00:00:00,SN4,9.0,143.0,1.2,22.0
2026-01-21T01:00:00,SN1,4.4,59.0,14.0,214.0
2026-01-21T01:00:00,SN2,4.4,17.0,14.0,664.0
2026-01-21T01:00:00,SN3,4.4,530.0,1.2,199.0
2026-01-21T01:00:00,SN4,7.36,181.0,1.2,21.0
2026-01-21T02:00:00,SN1,15.0,65.0,14.0,214.0
2026-01-21T02:00:00,SN2,15.0,24.0,13.5,662.0
2026-01-21T02:00:00,SN3,15.0,553.0,1.2,199.0
2026-01-21T02:00:00,SN4,19.0,145.0,1.2,21.0
2026-01-21T03:00:00,SN1,4.4,59.0,15.4,226.0
2026-01-21T03:00:00,SN2,4.4,15.0,15.4,647.0
2026-01-21T03:00:00,SN3,4.4,530.0,1.2,199.0
2026-01-21T03:00:00,SN4,9.0,183.0,1.2,21.0
2026-01-21T04:00:00,SN1,4.7,65.0,15.4,226.0
2026-01-21T04:00:00,SN2,4.7,20.0,15.4,644.0
2026-01-21T04:00:00,SN3,4.7,556.0,1.2,199.0
2026-01-21T04:00:00,SN4,9.0,146.0,1.2,21.0
2026-01-21T05:00:00,SN1,4.7,61.0,15.4,226.0
2026-01-21T05:00:00,SN2,4.7,27.0,13.5,663.0
2026-01-21T05:00:00,SN3,4.7,517.0,1.6,199.0
2026-01-21T05:00:00,SN4,7.36,182.0,1.6,21.0
2026-01-21T06:00:00,SN1,4.7,63.0,18.0,246.0
2026-01-21T06:00:00,SN2,4.7,27.0,10.5,652.0
2026-01-21T06:00:00,SN3,4.7,571.0,1.2,199.0
2026-01-21T06:00:00,SN4,7.36,145.0,1.2,21.0
2026-01-21T07:00:00,SN1,20.75,85.0,15.0,288.0
2026-01-21T07:00:00,SN2,20.75,39.0,10.0,647.0
2026-01-21T07:00:00,SN3,20.75,580.0,1.4,198.0
2026-01-21T07:00:00,SN4,20.75,117.0,1.4,22.0
2026-01-21T08:00:00,SN1,26.64,95.0,18.0,291.0
2026-01-21T08:00:00,SN2,26.64,43.0,10.0,644.0
2026-01-21T08:00:00,SN3,26.64,583.0,1.57,199.0
2026-01-21T08:00:00,SN4,26.64,92.0,1.57,21.0
2026-01-21T09:00:00,SN1,32.0,109.0,14.0,290.0
2026-01-21T09:00:00,SN2,32.0,43.0,9.5,626.0
2026-01-21T09:00:00,SN3,32.0,568.0,1.8,198.0
2026-01-21T09:00:00,SN4,32.0,113.0,1.8,22.0
2026-01-21T10:00:00,SN1,22.0,91.0,14.0,290.0
2026-01-21T10:00:00,SN2,22.0,44.0,9.5,621.0
2026-01-21T10:00:00,SN3,22.0,597.0,1.09,127.0
2026-01-21T10:00:00,SN4,22.0,82.0,1.09,22.0
2026-01-21T11:00:00,SN1,27.0,99.0,14.0,290.0
2026-01-21T11:00:00,SN2,27.0,44.0,10.0,627.0
2026-01-21T11:00:00,SN3,27.0,552.0,1.19,128.0
2026-01-21T11:00:00,SN4,27.0,107.0,1.19,22.0
2026-01-21T12:00:00,SN1,15.0,65.0,25.0,318.0
2026-01-21T12:00:00,SN2,15.0,44.0,10.0,617.0
2026-01-21T12:00:00,SN3,15.0,596.0,1.01,130.0
2026-01-21T12:00:00,SN4,19.0,89.0,1.01,22.0
2026-01-21T13:00:00,SN1,15.0,65.0,25.0,318.0
2026-01-21T13:00:00,SN2,15.0,44.0,10.0,617.0
2026-01-21T13:00:00,SN3,15.0,582.0,1.09,127.0
2026-01-21T13:00:00,SN4,19.0,113.0,1.09,22.0
2026-01-21T14:00:00,SN1,18.0,81.0,15.0,290.0
2026-01-21T14:00:00,SN2,18.0,44.0,10.0,626.0
2026-01-21T14:00:00,SN3,18.0,589.0,1.45,198.0
2026-01-21T14:00:00,SN4,19.0,88.0,1.45,22.0
2026-01-21T15:00:00,SN1,4.7,65.0,15.0,290.0
2026-01-21T15:00:00,SN2,4.7,36.0,10.0,626.0
2026-01-21T15:00:00,SN3,4.7,656.0,1.55,196.0
2026-01-21T15:00:00,SN4,7.36,111.0,1.55,24.0
2026-01-21T16:00:00,SN1,5.0,65.0,14.0,290.0
2026-01-21T16:00:00,SN2,5.0,36.0,10.5,645.0
2026-01-21T16:00:00,SN3,5.0,683.0,1.35,196.0
2026-01-21T16:00:00,SN4,7.36,90.0,1.35,24.0
2026-01-21T17:00:00,SN1,9.3,65.0,14.0,218.0
2026-01-21T17:00:00,SN2,9.3,37.0,10.0,645.0
2026-01-21T17:00:00,SN3,9.3,639.0,1.6,196.0
2026-01-21T17:00:00,SN4,9.3,114.0,1.6,24.0
2026-01-21T18:00:00,SN1,5.0,65.0,14.0,290.0
2026-01-21T18:00:00,SN2,5.0,33.0,10.0,641.0
2026-01-21T18:00:00,SN3,5.0,680.0,1.19,196.0
2026-01-21T18:00:00,SN4,7.36,88.0,1.19,24.0
2026-01-21T19:00:00,SN1,4.4,59.0,15.0,280.0
2026-01-21T19:00:00,SN2,4.4,27.0,10.0,655.0
2026-01-21T19:00:00,SN3,4.4,621.0,1.01,125.0
2026-01-21T19:00:00,SN4,7.36,180.0,1.01,24.0
2026-01-21T20:00:00,SN1,4.4,59.0,14.0,231.0
2026-01-21T20:00:00,SN2,4.4,23.0,10.0,656.0
2026-01-21T20:00:00,SN3,4.4,624.0,1.26,196.0
2026-01-21T20:00:00,SN4,7.36,143.0,1.26,24.0
2026-01-21T21:00:00,SN1,4.1,53.0,14.0,235.0
2026-01-21T21:00:00,SN2,4.1,23.0,10.0,657.0
2026-01-21T21:00:00,SN3,4.1,555.0,1.42,195.0
2026-01-21T21:00:00,SN4,7.36,179.0,1.42,25.0
2026-01-21T22:00:00,SN1,4.1,53.0,12.0,218.0
2026-01-21T22:00:00,SN2,4.1,19.0,11.5,645.0
2026-01-21T22:00:00,SN3,4.1,575.0,1.19,195.0
2026-01-21T22:00:00,SN4,7.36,140.0,1.19,25.0
2026-01-21T23:00:00,SN1,4.4,59.0,12.0,218.0
2026-01-21T23:00:00,SN2,4.4,17.0,12.0,620.0
2026-01-21T23:00:00,SN3,4.4,556.0,1.19,191.0
2026-01-21T23:00:00,SN4,7.36,168.0,1.19,29.0
2026-01-22T00:00:00,SN1,4.0,105.0,18.0,258.0
2026-01-22T00:00:00,SN2,4.0,10.0,9.0,507.0
2026-01-22T00:00:00,SN3,4.0,519.0,1.2,155.0
2026-01-22T00:00:00,SN4,10.0,153.0,1.2,25.0
2026-01-22T01:00:00,SN1,3.7,97.0,18.0,257.0
2026-01-22T01:00:00,SN2,3.7,11.0,9.0,510.0
2026-01-22T01:00:00,SN3,3.7,493.0,1.29,155.0
2026-01-22T01:00:00,SN4,7.36,186.0,1.29,25.0
2026-01-22T02:00:00,SN1,4.0,105.0,14.0,237.0
2026-01-22T02:00:00,SN2,4.0,10.0,10.0,533.0
2026-01-22T02:00:00,SN3,4.0,517.0,1.29,155.0
2026-01-22T02:00:00,SN4,10.0,155.0,1.29,25.0
2026-01-22T03:00:00,SN1,3.7,99.0,14.0,238.0
2026-01-22T03:00:00,SN2,3.7,16.0,10.0,543.0
2026-01-22T03:00:00,SN3,3.7,484.0,1.29,156.0
2026-01-22T03:00:00,SN4,9.0,188.0,1.29,24.0
2026-01-22T04:00:00,SN1,3.7,99.0,14.0,237.0
2026-01-22T04:00:00,SN2,3.7,16.0,10.0,541.0
2026-01-22T04:00:00,SN3,3.7,525.0,1.29,155.0
2026-01-22T04:00:00,SN4,9.0,147.0,1.29,25.0
2026-01-22T05:00:00,SN1,3.7,99.0,14.0,235.0
2026-01-22T05:00:00,SN2,3.7,16.0,10.0,538.0
2026-01-22T05:00:00,SN3,3.7,490.0,1.29,155.0
2026-01-22T05:00:00,SN4,7.36,182.0,1.29,25.0
2026-01-22T06:00:00,SN1,4.9,59.0,14.0,234.0
2026-01-22T06:00:00,SN2,4.9,18.0,9.0,531.0
2026-01-22T06:00:00,SN3,4.9,608.0,1.29,156.0
2026-01-22T06:00:00,SN4,7.36,138.0,1.29,24.0
2026-01-22T07:00:00,SN1,10.0,65.0,11.0,188.0
2026-01-22T07:00:00,SN2,10.0,19.0,9.0,577.0
2026-01-22T07:00:00,SN3,10.0,648.0,1.0,93.0
2026-01-22T07:00:00,SN4,19.0,138.0,1.0,26.0
2026-01-22T08:00:00,SN1,18.0,85.0,11.0,181.0
2026-01-22T08:00:00,SN2,18.0,27.0,9.0,584.0
2026-01-22T08:00:00,SN3,18.0,648.0,1.0,88.0
2026-01-22T08:00:00,SN4,19.0,114.0,1.0,25.0
2026-01-22T09:00:00,SN1,10.0,65.0,11.0,189.0
2026-01-22T09:00:00,SN2,10.0,22.0,8.5,576.0
2026-01-22T09:00:00,SN3,10.0,645.0,1.0,84.0
2026-01-22T09:00:00,SN4,10.0,138.0,1.0,26.0
2026-01-22T10:00:00,SN1,7.07,65.0,11.0,177.0
2026-01-22T10:00:00,SN2,7.07,20.0,9.0,588.0
2026-01-22T10:00:00,SN3,7.07,650.0,1.29,154.0
2026-01-22T10:00:00,SN4,7.36,107.0,1.29,26.0
2026-01-22T11:00:00,SN1,5.2,65.0,11.0,186.0
2026-01-22T11:00:00,SN2,5.2,19.0,9.5,579.0
2026-01-22T11:00:00,SN3,5.2,610.0,1.0,83.0
2026-01-22T11:00:00,SN4,7.36,159.0,1.0,26.0
2026-01-22T12:00:00,SN1,7.36,65.0,11.0,186.0
2026-01-22T12:00:00,SN2,7.36,19.0,9.5,579.0
2026-01-22T12:00:00,SN3,7.36,652.0,1.0,57.0
2026-01-22T12:00:00,SN4,7.36,141.0,1.0,27.0
2026-01-22T13:00:00,SN1,5.2,65.0,11.0,177.0
2026-01-22T13:00:00,SN2,5.2,17.0,9.5,588.0
2026-01-22T13:00:00,SN3,5.2,601.0,1.29,153.0
2026-01-22T13:00:00,SN4,7.36,165.0,1.29,27.0
2026-01-22T14:00:00,SN1,5.2,65.0,11.0,177.0
2026-01-22T14:00:00,SN2,5.2,16.0,9.5,588.0
2026-01-22T14:00:00,SN3,5.2,630.0,1.29,153.0
2026-01-22T14:00:00,SN4,7.36,138.0,1.29,27.0
2026-01-22T15:00:00,SN1,10.0,65.0,11.0,177.0
2026-01-22T15:00:00,SN2,10.0,20.0,9.0,588.0
2026-01-22T15:00:00,SN3,10.0,637.0,1.0,88.0
2026-01-22T15:00:00,SN4,10.0,108.0,1.0,26.0
2026-01-22T16:00:00,SN1,22.0,95.0,12.0,190.0
2026-01-22T16:00:00,SN2,22.0,25.0,8.5,575.0
2026-01-22T16:00:00,SN3,22.0,692.0,1.0,83.0
2026-01-22T16:00:00,SN4,22.0,87.0,1.0,26.0
2026-01-22T17:00:00,SN1,22.0,95.0,12.0,190.0
2026-01-22T17:00:00,SN2,22.0,25.0,8.5,575.0
2026-01-22T17:00:00,SN3,22.0,650.0,1.0,83.0
2026-01-22T17:00:00,SN4,22.0,116.0,1.0,26.0
2026-01-22T18:00:00,SN1,22.0,95.0,9.6,166.0
2026-01-22T18:00:00,SN2,22.0,25.0,9.6,599.0
2026-01-22T18:00:00,SN3,22.0,686.0,1.0,83.0
2026-01-22T18:00:00,SN4,22.0,89.0,1.0,26.0
2026-01-22T19:00:00,SN1,22.0,94.0,11.0,183.0
2026-01-22T19:00:00,SN2,22.0,24.0,9.1,582.0
2026-01-22T19:00:00,SN3,22.0,658.0,1.0,84.0
2026-01-22T19:00:00,SN4,22.0,114.0,1.0,27.0
2026-01-22T20:00:00,SN1,20.0,85.0,12.0,192.0
2026-01-22T20:00:00,SN2,20.0,24.0,3.1,392.0
2026-01-22T20:00:00,SN3,20.0,658.0,3.0,229.0
2026-01-22T20:00:00,SN4,20.0,144.0,3.0,55.0
2026-01-22T21:00:00,SN1,10.0,65.0,14.0,226.0
2026-01-22T21:00:00,SN2,10.0,16.0,8.6,539.0
2026-01-22T21:00:00,SN3,10.0,615.0,1.0,83.0
2026-01-22T21:00:00,SN4,10.0,181.0,1.0,26.0
2026-01-22T22:00:00,SN1,5.2,66.0,12.0,206.0
2026-01-22T22:00:00,SN2,5.2,39.0,11.1,559.0
2026-01-22T22:00:00,SN3,5.2,633.0,1.0,86.0
2026-01-22T22:00:00,SN4,7.36,145.0,1.0,26.0
2026-01-22T23:00:00,SN1,18.0,72.0,18.0,246.0
2026-01-22T23:00:00,SN2,18.0,47.0,10.1,519.0
2026-01-22T23:00:00,SN3,18.0,590.0,1.0,79.0
2026-01-22T23:00:00,SN4,18.0,172.0,1.0,31.0
2026-01-23T00:00:00,SN1,4.0,128.0,12.0,207.0
2026-01-23T00:00:00,SN2,4.0,10.0,10.5,558.0
2026-01-23T00:00:00,SN3,4.0,588.0,0.8,118.0
2026-01-23T00:00:00,SN4,10.0,144.0,0.8,1.0
2026-01-23T01:00:00,SN1,3.7,114.0,14.0,227.0
2026-01-23T01:00:00,SN2,3.7,6.0,10.5,549.0
2026-01-23T01:00:00,SN3,3.7,550.0,0.8,118.0
2026-01-23T01:00:00,SN4,10.0,182.0,0.8,1.0
2026-01-23T02:00:00,SN1,10.0,129.0,12.0,207.0
2026-01-23T02:00:00,SN2,10.0,12.0,10.5,558.0
2026-01-23T02:00:00,SN3,10.0,596.0,0.8,118.0
2026-01-23T02:00:00,SN4,10.0,145.0,0.8,1.0
2026-01-23T03:00:00,SN1,4.0,65.0,12.0,207.0
2026-01-23T03:00:00,SN2,4.0,10.0,10.5,558.0
2026-01-23T03:00:00,SN3,4.0,586.0,0.8,118.0
2026-01-23T03:00:00,SN4,9.0,180.0,0.8,1.0
2026-01-23T04:00:00,SN1,7.4,130.0,8.0,162.0
2026-01-23T04:00:00,SN2,7.4,10.0,3.0,321.0
2026-01-23T04:00:00,SN3,7.4,608.0,3.0,246.0
2026-01-23T04:00:00,SN4,7.4,141.0,3.0,126.0
2026-01-23T05:00:00,SN1,4.0,130.0,12.0,207.0
2026-01-23T05:00:00,SN2,4.0,11.0,11.0,565.0
2026-01-23T05:00:00,SN3,4.0,560.0,0.8,130.0
2026-01-23T05:00:00,SN4,7.36,178.0,0.8,1.0
2026-01-23T06:00:00,SN1,4.9,117.0,14.0,227.0
2026-01-23T06:00:00,SN2,4.9,13.0,11.2,538.0
2026-01-23T06:00:00,SN3,4.9,623.0,0.8,116.0
2026-01-23T06:00:00,SN4,7.36,142.0,0.8,1.0
2026-01-23T07:00:00,SN1,10.0,64.0,8.0,197.0
2026-01-23T07:00:00,SN2,10.0,24.0,6.7,568.0
2026-01-23T07:00:00,SN3,10.0,618.0,0.4,115.0
2026-01-23T07:00:00,SN4,19.0,155.0,0.4,1.0
2026-01-23T08:00:00,SN1,22.0,86.0,8.0,197.0
2026-01-23T08:00:00,SN2,22.0,33.0,6.2,568.0
2026-01-23T08:00:00,SN3,22.0,636.0,0.8,116.0
2026-01-23T08:00:00,SN4,22.0,116.0,0.8,1.0
2026-01-23T09:00:00,SN1,15.0,64.0,8.0,213.0
2026-01-23T09:00:00,SN2,15.0,27.0,6.2,552.0
2026-01-23T09:00:00,SN3,15.0,621.0,0.4,115.0
2026-01-23T09:00:00,SN4,19.0,153.0,0.4,1.0
2026-01-23T10:00:00,SN1,10.0,65.0,8.0,231.0
2026-01-23T10:00:00,SN2,10.0,16.0,6.7,541.0
2026-01-23T10:00:00,SN3,10.0,641.0,0.4,115.0
2026-01-23T10:00:00,SN4,19.0,113.0,0.4,1.0
2026-01-23T11:00:00,SN1,10.0,64.0,9.2,231.0
2026-01-23T11:00:00,SN2,10.0,15.0,9.2,544.0
2026-01-23T11:00:00,SN3,10.0,599.0,0.4,115.0
2026-01-23T11:00:00,SN4,10.0,172.0,0.4,1.0
2026-01-23T12:00:00,SN1,15.0,66.0,8.5,231.0
2026-01-23T12:00:00,SN2,15.0,26.0,8.5,541.0
2026-01-23T12:00:00,SN3,15.0,641.0,0.4,115.0
2026-01-23T12:00:00,SN4,19.0,143.0,0.4,1.0
2026-01-23T13:00:00,SN1,10.0,64.0,8.5,231.0
2026-01-23T13:00:00,SN2,10.0,27.0,8.5,541.0
2026-01-23T13:00:00,SN3,10.0,617.0,0.4,115.0
2026-01-23T13:00:00,SN4,19.0,180.0,0.4,1.0
2026-01-23T14:00:00,SN1,22.0,86.0,8.5,231.0
2026-01-23T14:00:00,SN2,22.0,36.0,8.5,534.0
2026-01-23T14:00:00,SN3,22.0,637.0,0.8,116.0
2026-01-23T14:00:00,SN4,22.0,142.0,0.8,1.0
2026-01-23T15:00:00,SN1,18.0,86.0,8.0,230.0
2026-01-23T15:00:00,SN2,18.0,39.0,8.0,538.0
2026-01-23T15:00:00,SN3,18.0,615.0,0.4,115.0
2026-01-23T15:00:00,SN4,19.0,126.0,0.4,1.0
2026-01-23T16:00:00,SN1,30.0,106.0,8.0,227.0
2026-01-23T16:00:00,SN2,30.0,41.0,6.5,538.0
2026-01-23T16:00:00,SN3,30.0,658.0,0.4,115.0
2026-01-23T16:00:00,SN4,30.0,87.0,0.4,1.0
2026-01-23T17:00:00,SN1,35.0,106.0,8.0,229.0
2026-01-23T17:00:00,SN2,35.0,44.0,6.5,536.0
2026-01-23T17:00:00,SN3,35.0,633.0,0.4,115.0
2026-01-23T17:00:00,SN4,35.0,124.0,0.4,1.0
2026-01-23T18:00:00,SN1,30.0,101.0,8.0,203.0
2026-01-23T18:00:00,SN2,30.0,28.0,6.5,562.0
2026-01-23T18:00:00,SN3,30.0,651.0,0.8,116.0
2026-01-23T18:00:00,SN4,30.0,85.0,0.8,1.0
2026-01-23T19:00:00,SN1,22.0,96.0,8.0,202.0
2026-01-23T19:00:00,SN2,22.0,27.0,6.5,563.0
2026-01-23T19:00:00,SN3,22.0,635.0,0.4,115.0
2026-01-23T19:00:00,SN4,22.0,123.0,1.0,8.0
2026-01-23T20:00:00,SN1,20.0,86.0,11.0,191.0
2026-01-23T20:00:00,SN2,20.0,37.0,9.0,574.0
2026-01-23T20:00:00,SN3,20.0,637.0,0.8,116.0
2026-01-23T20:00:00,SN4,20.0,140.0,0.8,1.0
2026-01-23T21:00:00,SN1,5.0,116.0,11.0,177.0
2026-01-23T21:00:00,SN2,5.0,23.0,9.0,588.0
2026-01-23T21:00:00,SN3,5.0,569.0,0.8,116.0
2026-01-23T21:00:00,SN4,7.36,177.0,0.8,1.0
2026-01-23T22:00:00,SN1,5.0,114.0,14.0,215.0
2026-01-23T22:00:00,SN2,5.0,12.0,10.0,550.0
2026-01-23T22:00:00,SN3,5.0,621.0,0.8,116.0
2026-01-23T22:00:00,SN4,7.36,137.0,0.8,1.0
2026-01-23T23:00:00,SN1,8.0,130.0,14.0,224.0
2026-01-23T23:00:00,SN2,8.0,16.0,10.0,541.0
2026-01-23T23:00:00,SN3,8.0,580.0,0.8,116.0
2026-01-23T23:00:00,SN4,8.0,164.0,0.8,1.0
2026-01-24T00:00:00,SN1,10.0,129.0,12.0,193.0
2026-01-24T00:00:00,SN2,10.0,24.0,6.0,278.0
2026-01-24T00:00:00,SN3,10.0,566.0,6.0,260.0
2026-01-24T00:00:00,SN4,10.0,123.0,6.0,106.0
2026-01-24T01:00:00,SN1,7.36,130.0,14.0,222.0
2026-01-24T01:00:00,SN2,7.36,21.0,6.5,348.0
2026-01-24T01:00:00,SN3,7.36,557.0,6.0,254.0
2026-01-24T01:00:00,SN4,7.36,171.0,6.0,98.0
2026-01-24T02:00:00,SN1,7.36,128.0,25.0,263.0
2026-01-24T02:00:00,SN2,7.36,17.0,6.5,342.0
2026-01-24T02:00:00,SN3,7.36,583.0,5.0,261.0
2026-01-24T02:00:00,SN4,7.36,135.0,5.0,90.0
2026-01-24T03:00:00,SN1,4.0,125.0,18.0,238.0
2026-01-24T03:00:00,SN2,4.0,21.0,11.5,587.0
