PVSYST 7.4.8
,File,File date,Description
Project,230628 - Böda Sand.PRJ,05/09/23 14h59,230628 - Böda Sand,
Geographical Site,Fagerum_MN81.SIT,05/09/23 14h59,Fagerum;Sweden;Europe;,
Weather data,Fagerum_MN81_SYN.MET,28/06/23 14h24,Fagerum;Meteonorm 8.1 (1991-2013), Sat=100%;Synthetic,
Simulation variant,230628 - Böda Sand.VCG,27/03/25 11h53,250317 - Böda Sand E-W without trees tilt5_0azimuth,
Simulation date,,10/04/25 12h13

Simulation:,Hourly values, from 01/01/90, to 31/12/90 

date,EffArrR,EffSysR,PR,Yf,Yr,E_Grid,ShdLoss,GlobHor,GlobInc,GlobEff,FShdGl,FIAMGl,FIAMShd,EArrMPP,IL_Pmin,IL_Pmax
    ,%,%,ratio,kWh/kWp/day,kWh/m²/day,kW,W/m²,W/m²,W/m²,W/m²,ratio,ratio,ratio,kW,kW,kW

20/03/90 01:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
20/03/90 02:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
20/03/90 03:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
20/03/90 04:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
20/03/90 05:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
20/03/90 06:00,20.269,15.138,0.6577,0.2461,0.3742,27.832,0.0324,15.7,15.591,14.523,0.9979,0.9623,0.9603,37.264,0,0
20/03/90 07:00,19.976,19.423,0.8438,1.9024,2.2545,215.14,0.1327,94.105,93.935,81.256,0.9986,0.893,0.8918,221.26,0,0
20/03/90 08:00,20.585,20.113,0.8738,5.7276,6.5546,647.73,0.1809,272.7,273.11,239.13,0.9993,0.9032,0.9027,662.93,0,0
20/03/90 09:00,21.371,20.779,0.9028,9.3363,10.342,1055.8,0.1728,430.2,430.92,392.95,0.9996,0.9405,0.9401,1085.9,0,0
20/03/90 10:00,21.81,21.21,0.9215,9.2702,10.06,1048.4,0.2336,418.61,419.17,390.3,0.9994,0.9605,0.9599,1078,0,0
20/03/90 11:00,21.935,21.332,0.9268,9.284,10.018,1049.9,0.2703,416.69,417.4,391.08,0.9994,0.9665,0.9659,1079.6,0,0
20/03/90 12:00,21.915,21.325,0.9265,8.944,9.6539,1011.5,0.3124,402.3,402.25,376.46,0.9992,0.9656,0.9648,1039.5,0,0
20/03/90 13:00,21.785,21.245,0.923,7.4665,8.0893,844.38,0.3783,337.7,337.06,313.17,0.9989,0.9589,0.9579,865.84,0,0
20/03/90 14:00,21.473,20.967,0.9109,6.467,7.0995,731.35,0.2549,295.8,295.81,270.86,0.9991,0.9448,0.944,749.02,0,0
20/03/90 15:00,20.479,20.017,0.8697,5.1171,5.8841,578.69,0.166,244.7,245.17,214.36,0.9993,0.902,0.9014,592.05,0,0
20/03/90 16:00,18.587,18.114,0.787,2.327,2.9568,263.15,0.1762,122.8,123.2,99.403,0.9986,0.833,0.8318,270.01,0,0
20/03/90 17:00,20.157,14.519,0.6308,0.2195,0.348,24.827,0.0302,14.594,14.502,13.526,0.9979,0.9636,0.9616,34.468,0,0
20/03/90 18:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
20/03/90 19:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
20/03/90 20:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
20/03/90 21:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
20/03/90 22:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
20/03/90 23:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
21/03/90 00:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
21/03/90 01:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
21/03/90 02:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
21/03/90 03:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
21/03/90 04:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
21/03/90 05:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
21/03/90 06:00,20.265,16.27,0.7069,0.3198,0.4524,36.164,0.0393,19.004,18.85,17.489,0.9979,0.9585,0.9565,45.043,0,0
21/03/90 07:00,18.328,17.884,0.777,2.7139,3.493,306.91,0.0859,144.9,145.54,115.08,0.9994,0.8156,0.8151,314.54,0,0
21/03/90 08:00,20.332,19.862,0.8629,5.6545,6.5528,639.46,0.1174,272.29,273.03,237.76,0.9996,0.8981,0.8977,654.59,0,0
21/03/90 09:00,21.252,20.684,0.8986,8.5923,9.5614,971.7,0.1229,397.8,398.39,363.83,0.9997,0.9418,0.9415,998.35,0,0
21/03/90 10:00,21.626,21.008,0.9127,9.8075,10.745,1109.1,0.1741,446.8,447.72,417.73,0.9996,0.9622,0.9619,1141.7,0,0
21/03/90 11:00,21.734,21.101,0.9168,10.116,11.034,1144,0.1947,458.7,459.76,432.06,0.9996,0.9692,0.9688,1178.3,0,0
21/03/90 12:00,21.7,21.076,0.9157,9.8798,10.79,1117.3,0.2266,449,449.57,422.15,0.9995,0.9685,0.968,1150.3,0,0
21/03/90 13:00,21.541,20.933,0.9095,9.5625,10.514,1081.4,0.1913,437.1,438.1,408.56,0.9996,0.9618,0.9614,1112.8,0,0
21/03/90 14:00,21.218,20.699,0.8993,6.9806,7.7626,789.43,0.2589,323.5,323.44,296.41,0.9992,0.9455,0.9448,809.22,0,0
21/03/90 15:00,20.74,20.271,0.8807,3.787,4.3,428.27,0.2342,179.5,179.17,161.24,0.9987,0.929,0.9278,438.17,0,0
21/03/90 16:00,19.592,19.077,0.8288,2.1917,2.6445,247.86,0.1853,110.41,110.19,94.812,0.9983,0.8886,0.8871,254.55,0,0
21/03/90 17:00,19.828,13.039,0.5665,0.1703,0.3007,19.262,0.0272,12.601,12.528,11.725,0.9978,0.967,0.9649,29.291,0,0
21/03/90 18:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
21/03/90 19:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
21/03/90 20:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
21/03/90 21:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
21/03/90 22:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
21/03/90 23:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
22/03/90 00:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
22/03/90 01:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
22/03/90 02:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
22/03/90 03:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
22/03/90 04:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
22/03/90 05:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
22/03/90 06:00,19.904,13.479,0.5856,0.1841,0.3144,20.821,0.0277,13.202,13.1,12.27,0.9979,0.9677,0.9656,30.746,0,0
22/03/90 07:00,19.924,13.49,0.5861,0.184,0.314,20.812,0.0284,13.202,13.083,12.269,0.9978,0.9688,0.9667,30.738,0,0
22/03/90 08:00,20.967,20.323,0.883,1.6205,1.8353,183.26,0.1541,77.094,76.47,70.76,0.998,0.9559,0.9539,189.06,0,0
22/03/90 09:00,21.359,20.879,0.9071,3.9819,4.3898,450.3,0.3224,184.2,182.91,169.07,0.9982,0.9546,0.9529,460.66,0,0
22/03/90 10:00,21.442,20.963,0.9108,4.5889,5.0386,518.96,0.3746,211.41,209.94,194.69,0.9982,0.9577,0.956,530.82,0,0
22/03/90 11:00,21.449,20.969,0.911,4.74,5.2029,536.05,0.3902,218.3,216.79,201.23,0.9982,0.9587,0.957,548.29,0,0
22/03/90 12:00,21.524,21.028,0.9136,5.7455,6.2889,649.75,0.3979,263.11,262.04,243.9,0.9985,0.961,0.9596,665.07,0,0
22/03/90 13:00,21.497,20.98,0.9115,6.6496,7.2954,752,0.365,304.5,303.97,282.71,0.9988,0.96,0.9588,770.53,0,0
22/03/90 14:00,21.204,20.699,0.8993,6.4,7.1169,723.77,0.2662,296.5,296.54,272.33,0.9991,0.9476,0.9468,741.42,0,0
22/03/90 15:00,20.491,20.031,0.8702,4.479,5.1469,506.53,0.2111,214.39,214.45,191,0.999,0.9191,0.9182,518.18,0,0
22/03/90 16:00,20.488,19.839,0.8619,1.5681,1.8193,177.34,0.1483,76.398,75.806,69.12,0.998,0.9418,0.94,183.14,0,0
22/03/90 17:00,18.417,16.118,0.7003,0.4795,0.6847,54.226,1.2255,28.601,28.531,24.254,0.957,0.9157,0.8764,61.959,0,0
22/03/90 18:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
22/03/90 19:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
22/03/90 20:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
22/03/90 21:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
22/03/90 22:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
22/03/90 23:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
23/03/90 00:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
23/03/90 01:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
23/03/90 02:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
23/03/90 03:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
23/03/90 04:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
23/03/90 05:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
23/03/90 06:00,20.061,16.645,0.7232,0.3683,0.5093,41.655,0.0441,21.407,21.223,19.691,0.9979,0.9585,0.9565,50.204,0,0
23/03/90 07:00,20.673,20.054,0.8713,1.6951,1.9455,191.69,0.153,81.695,81.064,74.022,0.9981,0.9432,0.9414,197.61,0,0
23/03/90 08:00,21.087,20.571,0.8937,2.629,2.9416,297.31,0.2317,123.5,122.57,112.96,0.9981,0.9519,0.9501,304.77,0,0
23/03/90 09:00,21.269,20.783,0.9029,3.4032,3.769,384.86,0.2944,158.2,157.04,145.3,0.9981,0.9557,0.9539,393.85,0,0
23/03/90 10:00,21.404,20.925,0.9091,4.5716,5.0288,517,0.3751,211,209.53,194.34,0.9982,0.9579,0.9562,528.84,0,0
23/03/90 11:00,21.44,20.959,0.9106,5.0314,5.5254,569,0.4055,231.8,230.23,213.83,0.9982,0.9592,0.9575,582.04,0,0
23/03/90 12:00,21.413,20.934,0.9095,4.869,5.3535,550.63,0.3992,224.61,223.06,207.11,0.9982,0.9589,0.9572,563.23,0,0
23/03/90 13:00,21.442,20.951,0.9102,5.5783,6.1284,630.85,0.3755,256.4,255.35,237.26,0.9985,0.9593,0.9579,645.63,0,0
23/03/90 14:00,21.206,20.722,0.9003,3.522,3.9121,398.3,0.3003,164.2,163.01,150.77,0.9982,0.9553,0.9536,407.6,0,0
23/03/90 15:00,20.838,20.196,0.8774,1.6292,1.8568,184.24,0.1558,77.995,77.365,71.584,0.998,0.9558,0.9539,190.1,0,0
23/03/90 16:00,19.894,14.822,0.6439,0.2451,0.3806,27.715,0.0342,16,15.858,14.854,0.9978,0.9678,0.9657,37.2,0,0
23/03/90 17:00,19.91,16.238,0.7054,0.3424,0.4854,38.724,0.0415,20.396,20.225,18.764,0.9979,0.9585,0.9565,47.481,0,0
23/03/90 18:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
23/03/90 19:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
23/03/90 20:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
23/03/90 21:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
23/03/90 22:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
23/03/90 23:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
24/03/90 00:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
24/03/90 01:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
24/03/90 02:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
24/03/90 03:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
24/03/90 04:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
24/03/90 05:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
24/03/90 06:00,17.792,16.803,0.73,0.8892,1.2182,100.56,1.4805,50.704,50.757,40.807,0.9708,0.8537,0.8288,106.49,0,0
24/03/90 07:00,19.831,19.341,0.8403,2.5159,2.994,284.52,0.1559,125,124.75,107.48,0.9987,0.8893,0.8882,291.72,0,0
24/03/90 08:00,21.011,20.543,0.8925,4.3635,4.889,493.46,0.2586,204.1,203.71,184.28,0.9987,0.9338,0.9326,504.69,0,0
24/03/90 09:00,21.468,20.989,0.9119,5.0037,5.4872,565.87,0.3326,229.6,228.63,211.2,0.9985,0.9537,0.9523,578.77,0,0
24/03/90 10:00,21.423,20.939,0.9097,3.5217,3.8713,398.27,0.3083,162.5,161.3,149.51,0.9981,0.9574,0.9556,407.47,0,0
24/03/90 11:00,21.679,21.169,0.9197,6.3142,6.8656,714.07,0.4111,287.2,286.07,266.69,0.9986,0.9625,0.9611,731.29,0,0
24/03/90 12:00,21.722,21.175,0.92,7.6482,8.3137,864.93,0.4012,347,346.41,323.9,0.9988,0.9651,0.9639,887.28,0,0
24/03/90 13:00,21.646,21.076,0.9157,8.4276,9.2036,953.06,0.325,383.51,383.48,357.89,0.9992,0.9629,0.9621,978.82,0,0
24/03/90 14:00,21.303,20.752,0.9016,8.0301,8.9068,908.12,0.213,370.6,371.12,341.05,0.9994,0.948,0.9474,932.22,0,0
24/03/90 15:00,20.349,19.856,0.8626,6.691,7.7565,756.68,0.1401,322.49,323.19,283.82,0.9996,0.9058,0.9054,775.47,0,0
24/03/90 16:00,18.711,18.269,0.7937,3.1041,3.9109,351.04,0.2161,162.6,162.95,133.24,0.9987,0.844,0.8429,359.54,0,0
24/03/90 17:00,14.898,13.706,0.5954,0.6969,1.1704,78.811,5.8511,48.397,48.766,33.969,0.88,0.816,0.7181,85.669,0,0
24/03/90 18:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
24/03/90 19:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
24/03/90 20:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
24/03/90 21:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
24/03/90 22:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
24/03/90 23:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
25/03/90 00:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
25/03/90 01:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
25/03/90 02:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
25/03/90 03:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
25/03/90 04:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
25/03/90 05:00,0,0,0,-0.0161,0,-1.8239,0,0.0956,0,0,1,1,1,0,0,0
25/03/90 06:00,19.346,17.845,0.7753,0.6644,0.857,75.137,0.3819,35.905,35.707,31.501,0.9893,0.9193,0.9095,81.456,0,0
25/03/90 07:00,19.004,18.56,0.8063,3.2895,4.0796,372.01,0.1321,169.6,169.98,140.66,0.9992,0.8537,0.8531,380.91,0,0
25/03/90 08:00,20.528,20.053,0.8712,5.5099,6.3243,623.11,0.17,263,263.51,234.52,0.9994,0.9181,0.9175,637.85,0,0
25/03/90 09:00,21.249,20.725,0.9004,7.053,7.833,797.62,0.2691,326.4,326.38,301.12,0.9992,0.9519,0.9511,817.76,0,0
25/03/90 10:00,21.434,20.897,0.9079,7.4078,8.1596,837.75,0.3809,340.6,339.98,317.03,0.9989,0.9624,0.9613,859.29,0,0
25/03/90 11:00,21.415,20.907,0.9083,6.2447,6.875,706.21,0.4089,287.6,286.46,267.18,0.9986,0.9629,0.9615,723.37,0,0
25/03/90 12:00,21.405,20.695,0.8991,12.407,13.8,1403.1,0.2385,574.2,574.99,542.47,0.9996,0.973,0.9726,1451.3,0,0
25/03/90 13:00,21.342,20.739,0.901,9.4603,10.5,1069.9,0.2589,436.9,437.49,409.35,0.9994,0.9652,0.9646,1101,0,0
25/03/90 14:00,21.055,20.532,0.892,7.1131,7.9742,804.41,0.2783,332.3,332.26,306.15,0.9992,0.9507,0.9499,824.91,0,0
25/03/90 15:00,20.688,20.211,0.8781,3.5936,4.0926,406.4,0.2556,171.29,170.52,155.33,0.9985,0.9405,0.9391,415.99,0,0
25/03/90 16:00,19.863,19.321,0.8394,2.0972,2.4983,237.17,0.1826,104.6,104.1,92.17,0.9982,0.9144,0.9128,243.81,0,0
25/03/90 17:00,16.556,15.405,0.6693,0.7445,1.1124,84.191,3.4812,46.295,46.349,35.784,0.9249,0.8606,0.7959,90.481,0,0
25/03/90 18:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
25/03/90 19:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
25/03/90 20:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
25/03/90 21:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
25/03/90 22:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
25/03/90 23:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
26/03/90 00:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
26/03/90 01:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
26/03/90 02:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
26/03/90 03:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
26/03/90 04:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
26/03/90 05:00,0,0,0,-0.0161,0,-1.8239,0,0.3003,0,0,1,1,1,0,0,0
26/03/90 06:00,17.228,16.189,0.7033,0.855,1.2157,96.691,1.3256,50.595,50.652,39.95,0.9738,0.835,0.8131,102.9,0,0
26/03/90 07:00,18.978,18.539,0.8054,3.4924,4.3361,394.96,0.1314,180.31,180.67,149.63,0.9993,0.8544,0.8538,404.32,0,0
26/03/90 08:00,20.362,19.861,0.8629,6.8852,7.9793,778.64,0.1149,331.8,332.47,294.37,0.9997,0.9131,0.9128,798.28,0,0
26/03/90 09:00,21.15,20.567,0.8936,9.009,10.082,1018.8,0.1799,419.21,420.09,387.83,0.9996,0.9522,0.9518,1047.7,0,0
26/03/90 10:00,21.411,20.811,0.9041,9.3509,10.343,1057.5,0.281,430.31,430.94,403.62,0.9993,0.9662,0.9656,1088,0,0
26/03/90 11:00,21.469,20.866,0.9065,9.3737,10.34,1060.1,0.3333,430.91,430.84,405.16,0.9992,0.9702,0.9695,1090.7,0,0
26/03/90 12:00,21.392,20.83,0.905,8.2751,9.1442,935.82,0.4295,381.7,381.01,356.73,0.9989,0.9663,0.9652,961.1,0,0
26/03/90 13:00,21.308,20.772,0.9025,7.3765,8.1738,834.2,0.3989,341.2,340.57,317.52,0.9988,0.9623,0.9612,855.72,0,0
26/03/90 14:00,21.101,20.62,0.8959,5.1879,5.791,586.69,0.342,242.3,241.29,223.02,0.9986,0.9542,0.9529,600.37,0,0
26/03/90 15:00,20.763,20.276,0.8809,3.2176,3.6526,363.87,0.2501,152.91,152.19,139.34,0.9984,0.9454,0.9439,372.61,0,0
26/03/90 16:00,20.396,19.568,0.8502,1.1291,1.3281,127.68,0.1122,55.797,55.336,51.164,0.998,0.9551,0.9532,133.08,0,0
26/03/90 17:00,19.601,13.072,0.5679,0.177,0.3117,20.021,0.0284,13.106,12.989,12.198,0.9978,0.9703,0.9682,30.021,0,0
26/03/90 18:00,0,0,0,-0.0161,0,-1.8239,0,0.2048,0,0,1,1,1,0,0,0
26/03/90 19:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
26/03/90 20:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
26/03/90 21:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
26/03/90 22:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
26/03/90 23:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
27/03/90 00:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
27/03/90 01:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
27/03/90 02:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
27/03/90 03:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
27/03/90 04:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
27/03/90 05:00,0,0,0,-0.0161,0,-1.8239,0,0.3003,0,0,1,1,1,0,0,0
27/03/90 06:00,0,0,0,-0.0161,0,-1.8239,0,6.1026,0,0,1,1,1,0,0,0
27/03/90 07:00,20.657,19.951,0.8668,1.4051,1.6211,158.91,0.1344,68.097,67.546,62.318,0.998,0.953,0.9511,164.53,0,0
27/03/90 08:00,20.999,20.476,0.8896,2.5445,2.8603,287.75,0.23,120.1,119.18,110.08,0.9981,0.9541,0.9522,295.11,0,0
27/03/90 09:00,21.272,20.743,0.9012,7.2069,7.9971,815.03,0.3067,333.2,333.21,308.3,0.9991,0.9547,0.9538,835.79,0,0
27/03/90 10:00,21.39,20.727,0.9005,11.093,12.319,1254.5,0.2324,512.4,513.29,482.06,0.9995,0.9686,0.9682,1294.7,0,0
27/03/90 11:00,21.447,20.827,0.9048,9.8308,10.865,1111.8,0.347,452.8,452.69,426.02,0.9992,0.9709,0.9702,1144.8,0,0
27/03/90 12:00,21.386,20.831,0.905,8.0073,8.8477,905.54,0.4027,369.29,368.65,345.47,0.9989,0.9672,0.9661,929.67,0,0
27/03/90 13:00,21.192,20.494,0.8904,12.152,13.648,1374.3,0.2596,568,568.68,533.6,0.9995,0.9678,0.9673,1421.1,0,0
27/03/90 14:00,21.041,20.512,0.8912,7.2971,8.1883,825.23,0.3613,341.89,341.18,315.29,0.9989,0.9537,0.9527,846.5,0,0
27/03/90 15:00,20.419,19.672,0.8547,1.3039,1.5257,147.46,0.1305,64.097,63.569,58.893,0.9979,0.9571,0.9551,153.06,0,0
27/03/90 16:00,19.56,14.366,0.6242,0.2345,0.3757,26.52,0.0338,15.796,15.655,14.646,0.9978,0.9666,0.9645,36.107,0,0
27/03/90 17:00,17.611,16.667,0.7241,0.8862,1.2239,100.22,2.4387,51.1,50.994,41.503,0.9522,0.8812,0.839,105.9,0,0
27/03/90 18:00,0,0,0,-0.0161,0,-1.8239,0,0.2048,0,0,1,1,1,0,0,0
27/03/90 19:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
27/03/90 20:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
27/03/90 21:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
27/03/90 22:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
27/03/90 23:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
28/03/90 00:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
28/03/90 01:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
28/03/90 02:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
28/03/90 03:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
28/03/90 04:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
28/03/90 05:00,0,0,0,-0.0161,0,-1.8239,0,0.3959,0,0,1,1,1,0,0,0
28/03/90 06:00,20.053,16.923,0.7352,0.3988,0.5424,45.102,0.0471,22.799,22.601,21.071,0.9979,0.9631,0.9611,53.443,0,0
28/03/90 07:00,20.689,20.059,0.8715,1.6662,1.912,188.43,0.1558,80.303,79.666,73.325,0.998,0.9507,0.9489,194.35,0,0
28/03/90 08:00,21.037,20.556,0.893,3.5861,4.0155,405.54,0.2917,168.5,167.31,153.93,0.9983,0.9501,0.9485,415.04,0,0
28/03/90 09:00,21.204,20.723,0.9003,4.1689,4.6304,471.46,0.3462,194.3,192.93,178.68,0.9982,0.9565,0.9548,482.41,0,0
28/03/90 10:00,21.282,20.803,0.9038,4.9375,5.4631,558.38,0.4034,229.19,227.63,211.34,0.9982,0.9589,0.9572,571.24,0,0
28/03/90 11:00,21.421,20.907,0.9083,6.4578,7.1096,730.31,0.4185,297.4,296.23,276.61,0.9986,0.964,0.9626,748.25,0,0
28/03/90 12:00,21.456,20.909,0.9084,7.7222,8.501,873.29,0.408,354.79,354.21,331.82,0.9988,0.9669,0.9658,896.17,0,0
28/03/90 13:00,21.354,20.809,0.904,7.7076,8.5258,871.65,0.413,355.9,355.24,331.56,0.9988,0.9633,0.9622,894.49,0,0
28/03/90 14:00,21.155,20.652,0.8972,6.2414,6.9564,705.83,0.3546,290.4,289.85,268.15,0.9988,0.9549,0.9538,723.04,0,0
28/03/90 15:00,20.763,20.289,0.8815,4.1305,4.6859,467.12,0.2806,196.1,195.25,178.05,0.9986,0.9415,0.9401,478.01,0,0
28/03/90 16:00,19.523,19.033,0.8269,2.5788,3.1187,291.63,0.2002,130.2,129.94,112.66,0.9985,0.8951,0.8938,299.14,0,0
28/03/90 17:00,16.23,15.586,0.6771,1.1958,1.7659,135.23,5.1274,73.394,73.581,55.011,0.9303,0.8285,0.7707,140.82,0,0
28/03/90 18:00,0,0,0,-0.0161,0,-1.8239,0,0.3003,0,0,1,1,1,0,0,0
28/03/90 19:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
28/03/90 20:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
28/03/90 21:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
28/03/90 22:00,0,0,0,-0.0161,0,-1.8239,0,0,0,0,1,1,1,0,0,0
