PVSYST 7.4.8
;File;File date;Description
Project;221208 - Lundby.PRJ;04/07/25 15h48;221208 - Lundby;
Geographical Site;Grunnarp_Solcast_TMY.SIT;04/07/25 15h48;Grunnarp;Sweden;Europe;;
Weather data;Grunnarp_Solcast_TMY.MET;22/05/25 11h37;Grunnarp;Solcast TMY;TMY;
Simulation variant;221208 - Lundby.VD1;07/11/25 15h27;251014- Lundby - PVsyst report- Grid Studies-Final run- 66% 33% 720 725;
Simulation date;;19/11/25 09h43

Simulation:;Hourly values; from 01/01/90; to 31/12/90 

date;GlobInc;GlobEff;EArray;E_Grid;PR;HSol;ShdLoss;GlobHor;T_Amb;OhmLoss;EACOhmL;EOutInv;EArrRef;EArrNom;IL_Imax;IL_Pmax;InvLoss;IL_Pmin;IL_Oper;IL_Vmin;IL_Vmax;EArrMPP;EMVOhmL;IArray;UArray;IAMLoss;SlgLoss;TempLss;LIDLoss;EGrdLim;EMVTrfL;DiffHor;BeamHor;WindVel
    ;W/m�;W/m�;kW;kW;ratio;�;W/m�;W/m�;캜;kW;kW;kW;kW;kW;kW;kW;kW;kW;kW;kW;kW;kW;kW;A;V;W/m�;W/m�;kW;kW;kW;kW;W/m�;W/m�;m/s

30/06/90 19:00;43.982;39.665;335.56;315.34;0.8343;9.6664;2.6038;48.995;18.8;0.283;0.1526;322.77;377.97;367.06;0;0;12.792;0;12.792;0;0;335.56;0.0198;340.76;984.75;1.3495;0.3999;-6.171;3.4916;0;4.8428;48.995;0;3.3001
30/06/90 20:00;11.302;10.196;78.101;42.316;0.4357;2.9488;0.6656;11.996;18.2;0.0613;0.0033;47.418;97.124;90.991;0;0;30.683;0;30.683;0;0;78.101;0.0004;83.787;932.13;0.3467;0.1028;-1.9986;0.8098;0;4.7422;11.996;0;3.4
30/06/90 21:00;0;0;0;-4.866;0;0;0;0;17.4;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3.7
30/06/90 22:00;0;0;0;-5.066;0;0;0;0;17;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.0001
30/06/90 23:00;0;0;0;-5.066;0;0;0;0;16.7;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.4
01/07/90 00:00;0;0;0;-5.066;0;0;0;0;16.2;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.7
01/07/90 01:00;0;0;0;-5.066;0;0;0;0;14.4;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.0999
01/07/90 02:00;0;0;0;-5.066;0;0;0;0;14.4;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.2
01/07/90 03:00;0;0;0;-4.866;0;1.5804;0;5.0006;14.4;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;5.0006;0;4.3001
01/07/90 04:00;19.791;17.855;145.66;113.99;0.6702;6.364;1.1655;21;14.6;0.114;0.021;119.66;170.08;162.76;0;0;25.997;0;25.997;0;0;145.66;0.0027;150.46;968.08;0.6072;0.18;-5.3408;1.5134;0;4.7541;21;0;4.3001
01/07/90 05:00;17.34;15.789;129.45;96.778;0.6495;13.553;1.0308;17.994;14.9;0.1011;0.0153;102.31;149.01;145.76;0;0;27.134;0;27.134;0;0;129.45;0.002;134.56;961.97;0.3755;0.1592;-4.6798;1.3465;0;4.7503;17.994;0;4.3001
01/07/90 06:00;77.472;69.765;608.31;585.39;0.8793;21.367;4.5131;84;15.5;0.5563;0.5196;595.53;665.76;643.73;0;0;12.781;0;12.781;0;0;608.31;0.0675;598.61;1016.2;2.5535;0.7033;-15.769;6.3283;0;5.09;84;0;4.2
01/07/90 07:00;252.12;230.56;2051;1995.6;0.9211;29.47;9.9121;264;16.3;2.8552;6.0156;2026.4;2166.6;2109.2;0;0;24.598;0;24.598;0;0;2051;0.7811;1965;1043.8;9.5514;2.3246;-20.215;21.33;0;8.7919;207;56.994;4.4
01/07/90 08:00;567.68;546.09;4704.1;4546.8;0.932;37.484;7.8221;527.01;17;11.117;31.585;4643.3;4878.4;4871.2;0;0;60.835;0;60.835;0;0;4704.1;4.101;4548.8;1034.2;8.6073;5.5098;70.497;48.85;0;26.015;129;398.01;4.5999
01/07/90 09:00;567.06;541.87;4676.5;4520.2;0.9276;44.919;12.465;520;18.2;11.075;31.213;4615.9;4873.1;4861.1;0;0;60.668;0;60.668;0;0;4676.5;4.0527;4538.9;1030.3;7.5638;5.4671;85.991;48.591;0;25.764;290;230;4.3001
01/07/90 10:00;512.97;482.5;4194.2;4059.6;0.9209;51.08;17.293;489.99;19.4;9.2181;25.117;4140.7;4408.3;4363.4;0;0;53.553;0;53.553;0;0;4194.2;3.2612;4075;1029.3;8.6167;4.8671;74.897;43.606;0;21.658;405;84.992;3.5999
01/07/90 11:00;827.28;805.88;6702.6;6432.5;0.9048;55.023;9.8455;695;19.9;21.667;63.851;6601.9;7109.3;7151.1;0;0;100.65;0;100.65;0;0;6702.6;8.2904;6659.1;1006.5;3.7063;8.1337;290.01;69.628;0;47.748;237;458;3.3001
01/07/90 12:00;714.46;688.18;5817.5;5600.7;0.9122;55.829;13.647;624;20;16.569;48.19;5735.4;6139.8;6143.6;0;0;82.126;0;82.126;0;0;5817.5;6.257;5723.8;1016.4;5.9966;6.9445;201.83;60.446;0;37.199;335;289;3.3001
01/07/90 13:00;805.82;785.14;6541.9;6281.8;0.9071;53.267;9.4057;680;20.1;20.702;60.845;6444.6;6924.9;6969.4;0;0;97.31;0;97.31;0;0;6541.9;7.9001;6491;1007.8;3.6462;7.9241;276.92;67.957;0;45.723;220;460;2.5999
01/07/90 14:00;281.22;257.02;2268.4;2205.9;0.9128;48.017;14.381;293;20.2;3.3871;7.3555;2240.7;2416.7;2358.1;0;0;27.628;0;27.628;0;0;2268.4;0.955;2196.8;1032.6;7.4494;2.5914;9.335;23.599;0;9.6944;293;0.0034;2
01/07/90 15:00;449.23;422.69;3669.5;3557.1;0.9214;41.077;13.951;433;20.3;7.3697;19.237;3623.7;3860.5;3817;0;0;45.748;0;45.748;0;0;3669.5;2.4977;3565.7;1029.1;8.6011;4.2639;60.109;38.137;0;17.697;307;126;1.8001
01/07/90 16:00;258.05;235.32;2071.6;2015.2;0.9087;33.263;12.903;273;20.2;2.951;6.1345;2046.3;2217.6;2157.7;0;0;25.287;0;25.287;0;0;2071.6;0.7965;2008.1;1031.6;7.6631;2.3726;5.2399;21.549;0;8.872;259;14.002;2.2
01/07/90 17:00;232.62;203.56;1776.2;1727.3;0.864;25.15;11.68;258;20;2.3471;4.5033;1753.3;1999;1875.1;0;0;22.957;0;22.957;0;0;1776.2;0.5847;1724.7;1029.9;15.628;2.0515;-0.8114;18.483;0;7.7733;142;116;2.5
01/07/90 18:00;147.82;95.029;911.16;882.12;0.6944;17.157;15.942;246;19.6;0.9416;1.1753;895.69;1270.4;1004;0;0;15.471;0;15.471;0;0;911.16;0.1526;900.91;1011.4;36.462;0.9529;-9.6843;9.5941;0;5.5316;60.002;186;2.8999
01/07/90 19:00;38.855;34.843;393.79;373.5;1.1186;9.6343;2.6924;110;18.9;0.3433;0.2132;381.48;333.9;438.13;0;0;12.309;0;12.309;0;0;393.79;0.0277;402;979.59;1.1948;0.349;-7.343;4.2014;0;4.8836;51.001;58.999;3.5001
01/07/90 20:00;15.06;13.521;233.28;206.58;1.5962;3.0148;0.9458;26.001;17.6;0.1943;0.0665;213.04;129.42;270.85;0;0;20.242;0;20.242;0;0;233.28;0.0086;244.75;953.14;0.4624;0.1363;-6.2064;2.556;0;4.7848;18.997;7.0037;4.0001
01/07/90 21:00;0;0;0;-5.066;0;0;0;0;16;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.3001
01/07/90 22:00;0;0;0;-5.066;0;0;0;0;15.1;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.4
01/07/90 23:00;0;0;0;-5.066;0;0;0;0;14.4;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.3001
02/07/90 00:00;0;0;0;-5.066;0;0;0;0;13.6;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.5999
02/07/90 01:00;0;0;0;-5.066;0;0;0;0;12.8;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.9
02/07/90 02:00;0;0;0;-5.066;0;0;0;0;12.5;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.9
02/07/90 03:00;0;0;0;-4.866;0;1.4984;0;5.9981;12.4;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;5.0012;0.9969;5.2999
02/07/90 04:00;14.392;12.98;109.13;75.269;0.6086;6.2817;0.8518;15.999;12.5;0.0843;0.0095;80.631;123.68;123.19;0;0;28.502;0;28.502;0;0;109.13;0.0012;113.39;962.43;0.4416;0.1308;-4.976;1.1381;0;4.7464;14.997;1.0022;5.7999
02/07/90 05:00;59.6;53.457;465.57;444.86;0.8686;13.471;3.5014;66.005;13;0.4014;0.3013;453.54;512.18;493.57;0;0;12.025;0;12.025;0;0;465.57;0.0391;458.42;1015.6;2.1519;0.5389;-16.707;4.8434;0;4.943;65.998;0.0073;6.0001
02/07/90 06:00;99.147;87.933;781.55;755.69;0.8869;21.285;5.323;110;13.5;0.7515;0.8635;767.74;852.03;816.31;0;0;13.81;0;13.81;0;0;781.55;0.1121;758.58;1030.3;5.1106;0.8862;-23.743;8.1355;0;5.3216;99.999;10.002;5.9
02/07/90 07:00;150.58;136.2;1216;1181;0.9127;29.388;8.3066;162;14.1;1.3415;2.1043;1198.5;1294;1255.2;0;0;17.503;0;17.503;0;0;1216;0.2732;1168.7;1040.5;4.8209;1.3731;-29.208;12.651;0;6.1574;162;0.0043;6.2
02/07/90 08:00;91.018;82.15;722.61;697.84;0.8922;37.402;5.3334;98.004;14.7;0.6846;0.7369;709.23;782.17;758.49;0;0;13.385;0;13.385;0;0;722.61;0.0957;705.54;1024.2;2.7808;0.8281;-19.639;7.5181;0;5.2363;98.002;0.0019;6.2
02/07/90 09:00;262.76;239.83;2149;2090.9;0.926;44.837;13.561;274.99;15.1;3.0468;6.6057;2123.5;2258.1;2201.8;0;0;25.57;0;25.57;0;0;2149;0.8577;2050.6;1048;7.154;2.4181;-27.495;22.357;0;9.1894;274.99;0;6.0999
02/07/90 10:00;592.17;567.51;4926.8;4759.2;0.9352;50.998;13.058;530;15.4;11.963;34.644;4862.9;5088.9;5087.4;0;0;63.897;0;63.897;0;0;4926.8;4.4981;4747.3;1037.8;6.1623;5.7262;57.295;51.191;0;28.075;323;207;6.2999
02/07/90 11:00;919.01;899.55;6827.7;6500;0.823;54.946;8.1374;765;15.8;26.106;66.402;7351.2;7897.6;7950.9;0;24.615;119.8;0;95.186;0;0;7471;8.6216;6271.6;1088.7;2.5383;9.0797;277.83;77.601;676.17;49.466;141;624;6.5001
02/07/90 12:00;997.95;977.6;6826.4;6500;0.7579;55.761;8.4237;832;16;30.151;66.402;7407.7;8576;8628.2;0;524.82;618.72;0;93.902;0;0;8026.4;8.6216;6196.5;1101.7;2.3836;9.8674;350.72;83.38;732.69;49.466;106;726;7.0001
02/07/90 13:00;948.43;927.73;6827.2;6500;0.7975;53.212;8.7218;800;16.2;27.573;66.402;7385.2;8150.5;8200.3;0;190.25;284.97;0;94.717;0;0;7670.2;8.6216;6244;1093.4;2.9559;9.3636;311.24;79.679;710.26;49.466;121;679.01;7.7999
02/07/90 14:00;348.26;324.2;2874.9;2793.1;0.9333;47.974;13.921;342.99;16.1;4.8162;11.82;2840.5;2992.9;2948.3;0;0;34.468;0;34.468;0;0;2874.9;1.5347;2747.4;1046.4;7.1001;3.2698;-10.382;29.89;0;12.701;306;36.996;8.2001
02/07/90 15:00;373.62;347.98;3080.6;2991.6;0.9317;41.041;14.171;371;16;5.3851;13.571;3043.6;3210.8;3158.7;0;0;36.986;0;36.986;0;0;3080.6;1.7621;2944.8;1046.1;8.2116;3.5097;-6.7729;32.025;0;13.881;305;66.006;8.6
02/07/90 16:00;220.92;200.95;1795.9;1746.9;0.9201;33.23;11.491;235;15.6;2.3388;4.6066;1773.3;1898.5;1847;0;0;22.582;0;22.582;0;0;1795.9;0.5981;1720.5;1043.8;6.6355;2.026;-25.55;18.683;0;7.8429;234;1.0044;8.7999
02/07/90 17:00;241.49;213.35;1906;1854.4;0.8936;25.118;12.78;265.01;15;2.5456;5.1925;1882.7;2075.2;1967.5;0;0;23.301;0;23.301;0;0;1906;0.6742;1821.1;1046.6;13.477;2.1504;-28.955;19.835;0;8.2375;207;58.004;8.9
02/07/90 18:00;119.43;100.48;908.89;880.35;0.8578;17.123;8.4164;145;14.6;0.9156;1.1706;893.91;1026.3;952.07;0;0;14.986;0;14.986;0;0;908.89;0.152;882.11;1030.4;9.7014;1.012;-23.439;9.4794;0;5.5285;124;21.001;8.9
02/07/90 19:00;58.715;52.947;466.88;446.07;0.8841;9.5959;3.4971;68.998;14.2;0.405;0.303;454.77;504.57;497.51;0;0;12.117;0;12.117;0;0;466.88;0.0393;461.8;1011;1.8017;0.5336;-14.98;4.865;0;4.9441;68.998;0;8.9
02/07/90 20:00;14.892;13.42;137.36;105.15;0.8216;2.9709;0.8899;17.994;13.7;0.108;0.018;110.75;127.97;156.49;0;0;26.614;0;26.614;0;0;137.36;0.0023;143.12;959.82;0.457;0.1353;-5.6569;1.4574;0;4.7521;17;0.9941;8.7999
02/07/90 21:00;0;0;0;-5.066;0;0;0;0;13.2;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.9
02/07/90 22:00;0;0;0;-5.066;0;0;0;0;12.8;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.9999
02/07/90 23:00;0;0;0;-5.066;0;0;0;0;12.6;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.9
03/07/90 00:00;0;0;0;-5.066;0;0;0;0;12.6;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.7999
03/07/90 01:00;0;0;0;-5.066;0;0;0;0;12.5;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.7001
03/07/90 02:00;0;0;0;-5.066;0;0;0;0;12.4;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;8.6
03/07/90 03:00;0;0;0;-4.866;0;1.4107;0;4.0031;12.4;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;3.9997;0.0034;8.7001
03/07/90 04:00;22.334;20.148;167.83;137.57;0.7167;6.194;1.3171;24.005;12.5;0.1311;0.0301;143.44;191.93;185.14;0;0;24.388;0;24.388;0;0;167.83;0.0039;171.19;980.35;0.6852;0.2031;-7.2816;1.745;0;4.7603;23.998;0.0074;8.9999
03/07/90 05:00;71.769;48.054;529.3;507.52;0.8229;13.383;4.3441;161;13;0.4715;0.3913;516.84;616.76;577.02;0;0;12.455;0;12.455;0;0;529.3;0.0508;523.56;1011;19.313;0.4802;-19.653;5.6285;0;5.0036;61.998;99.005;9.6
03/07/90 06:00;245.84;199.35;1829.7;1780.2;0.8426;21.198;6.8711;319;13.5;2.3839;4.7841;1807.1;2112.6;1889.2;0;0;22.606;0;22.606;0;0;1829.7;0.6212;1742.8;1049.9;38.165;2.0064;-38.207;19.089;0;7.9624;68.001;251;10.1
03/07/90 07:00;443.47;411.84;3631.3;3521.6;0.9241;29.301;7.0146;460;14.1;7.002;18.852;3587.3;3811;3706.3;0;0;44.056;0;44.056;0;0;3631.3;2.4477;3457.4;1050.3;20.925;4.153;-12.15;37.725;0;17.438;74.999;385;10.1
03/07/90 08:00;634.64;611.74;5271.3;5086.3;0.9326;37.315;7.7652;591;14.5;13.435;39.636;5201.5;5453.9;5441.6;0;0;69.756;0;69.756;0;0;5271.3;5.1463;5076.6;1038.4;9.3464;6.1724;63.464;54.735;0;31.438;81.002;510;9.9001
03/07/90 09:00;800.46;779.85;6588.5;6327.2;0.9198;44.749;7.2532;702;15;20.319;61.742;6492;6878.8;6907.1;0;0;96.582;0;96.582;0;0;6588.5;8.0165;6423.4;1025.7;5.8525;7.8701;169.44;68.421;0;46.327;84;618;9.4999
03/07/90 10:00;921.63;902.29;6827.5;6500;0.8207;50.911;7.8774;782;15.6;26.245;66.402;7355;7920.2;7975.1;0;45.792;140.83;0;95.036;0;0;7495.8;8.6216;6262.7;1090.2;2.7003;9.1068;275.49;77.86;680.02;49.466;93.001;689;8.7999
03/07/90 11:00;990.35;970.24;6826.4;6500;0.7637;54.862;8.2242;827;15.8;29.748;66.402;7407.9;8510.7;8562.4;0;475.97;569.89;0;93.919;0;0;7977.7;8.6216;6197.5;1101.5;2.417;9.7931;339.03;82.872;732.88;49.466;98.997;728.01;8.1
03/07/90 12:00;1001.7;981.56;6826.4;6500;0.7551;55.687;8.2723;834;16.1;30.354;66.402;7407.6;8608.3;8661.2;0;549.28;643.18;0;93.895;0;0;8050.8;8.6216;6196.1;1101.7;2.2928;9.9074;356.78;83.633;732.62;49.466;99.999;734;7.6
03/07/90 13:00;905.2;886.31;6828.2;6500;0.8356;53.15;7.7494;756.99;16.2;25.442;66.402;7268.8;7779;7835.1;0;0;95.709;0;95.709;0;0;7364.6;8.6216;6302.7;1083.4;2.5157;8.9458;275.94;76.494;593.86;49.466;126;630.99;7.4
03/07/90 14:00;596.21;574.68;4969.4;4799.8;0.9368;47.923;10.871;525;15.6;12.161;35.244;4904.9;5123.6;5135.3;0;0;64.59;0;64.59;0;0;4969.4;4.576;4792.6;1036.9;5.1317;5.7991;63.362;51.619;0;28.479;262;263;6.9
03/07/90 15:00;673.25;651.26;5569.2;5367.6;0.9277;40.998;8.1554;604;15.5;14.923;44.207;5493.3;5785.7;5782.4;0;0;75.948;0;75.948;0;0;5569.2;5.7399;5392.1;1032.8;7.5962;6.5721;99.787;57.826;0;34.517;105;499;6.4
03/07/90 16:00;433.96;408.21;3543.3;3436.9;0.9216;33.192;10.339;425;15.6;6.7755;17.948;3500.2;3729.3;3674.2;0;0;43.018;0;43.018;0;0;3543.3;2.3304;3389.3;1045.4;11.629;4.1176;3.2489;36.811;0;16.829;169;256;6.2999
03/07/90 17:00;127.6;113.21;1000.6;970.17;0.8848;25.079;6.8971;138;14.9;1.0376;1.4209;984.85;1096.5;1046.5;0;0;15.764;0;15.764;0;0;1000.6;0.1845;968.65;1033;6.4877;1.1411;-23.731;10.413;0;5.6971;110;27.995;5.7999
03/07/90 18:00;68.673;61.668;537.65;515.85;0.8741;17.082;4.0069;74.996;14.2;0.4775;0.4042;525.25;590.15;569.12;0;0;12.396;0;12.396;0;0;537.65;0.0525;528.95;1016.5;2.4319;0.6217;-16.671;5.5931;0;5.0122;74.996;0;5.5001
03/07/90 19:00;41.634;37.479;363.85;344.36;0.9625;9.5515;2.6095;71.006;13.8;0.3056;0.1816;352.07;357.79;394.55;0;0;11.783;0;11.783;0;0;363.85;0.0236;364.09;999.36;1.2784;0.3769;-12.954;3.8293;0;4.8623;52.002;19.003;5.5999
03/07/90 20:00;15.026;13.522;176.12;146.22;1.1324;2.9207;0.9146;21;12.9;0.1405;0.0339;152.16;129.13;200.9;0;0;23.96;0;23.96;0;0;176.12;0.0044;182.54;964.84;0.4612;0.1363;-7.7228;1.8995;0;4.7628;18.002;2.9981;5.5999
03/07/90 21:00;0;0;0;-5.066;0;0;0;0;12.1;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.5999
03/07/90 22:00;0;0;0;-5.066;0;0;0;0;11.5;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.5999
03/07/90 23:00;0;0;0;-5.066;0;0;0;0;10.9;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.9
04/07/90 00:00;0;0;0;-5.066;0;0;0;0;10.7;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;6.0999
04/07/90 01:00;0;0;0;-5.066;0;0;0;0;10.7;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;5.4
04/07/90 02:00;0;0;0;-5.066;0;0;0;0;11;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;4.7
04/07/90 03:00;0;0;0;-4.866;0;1.4169;0;5.0006;11.2;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;5.0006;0;4.5001
04/07/90 04:00;30.708;27.674;261.25;236.76;0.8972;6.1008;1.8402;37.997;11.8;0.2102;0.0869;243.49;263.9;284.78;0;0;17.766;0;17.766;0;0;261.25;0.0113;262.6;994.88;0.9424;0.2789;-11.505;2.7441;0;4.7985;35.002;2.9946;4.2
04/07/90 05:00;68.584;45.428;506.39;484.94;0.8228;13.291;4.1871;158;12.8;0.4474;0.3576;494.03;589.39;553.16;0;0;12.355;0;12.355;0;0;506.39;0.0464;501.53;1009.7;18.937;0.4537;-19.326;5.3903;0;4.9808;59;98.998;3.7
04/07/90 06:00;241.62;195.53;1793.1;1744.4;0.8401;21.106;6.7572;314;13.8;2.3175;4.5932;1770.7;2076.4;1853.5;0;0;22.379;0;22.379;0;0;1793.1;0.5964;1710;1048.6;37.913;1.9678;-36.358;18.707;0;7.8338;65.998;248;3.4
04/07/90 07:00;418.5;388.32;3423.6;3322.2;0.9237;29.21;6.9337;433;14.7;6.3643;16.761;3382.5;3596.5;3498;0;0;41.109;0;41.109;0;0;3423.6;2.1763;3262.7;1049.3;19.762;3.9159;-11.051;35.568;0;16.03;80;353;3.5999
04/07/90 08:00;464.92;440.42;3860;3740.4;0.9362;37.223;11.504;446;15.8;7.8373;21.29;3812.2;3995.4;3963.7;0;0;47.801;0;47.801;0;0;3860;2.7643;3699.9;1043.3;8.8616;4.4428;14.694;40.105;0;19.08;239;207;4.0001
04/07/90 09:00;681.74;660.33;5637.4;5431.7;0.9271;44.656;8.7968;599;16.6;15.35;45.284;5559.8;5858.7;5877.9;0;0;77.597;0;77.597;0;0;5637.4;5.8797;5479.9;1028.7;6.2604;6.6637;123.82;58.551;0;35.242;190;408.99;4.2
04/07/90 10:00;824.48;805.62;6753.9;6481.6;0.9148;50.818;8.0448;696;16.9;21.576;64.846;6653.2;7085.3;7139.7;0;0;100.71;0;100.71;0;0;6753.9;8.4196;6643.4;1016.6;2.9931;8.131;227.07;70.15;0;48.418;164;532;4.3001
04/07/90 11:00;992.4;972.87;6826.9;6500;0.7622;54.772;7.8305;827;17.2;29.877;66.402;7408;8528.3;8581.3;0;457.1;551.53;0;94.429;0;0;7959.5;8.6216;6227.1;1096.3;2.1952;9.8198;375.83;82.681;733.02;49.466;85.001;742;4.4
04/07/90 12:00;1008.8;989.16;6826.9;6500;0.7498;55.606;7.8795;838;17.6;30.75;66.402;7407.6;8668.9;8723.4;0;562.5;656.89;0;94.385;0;0;8064.5;8.6216;6224.6;1096.8;2.0576;9.9842;401.3;83.775;732.66;49.466;85.001;753;4.7
04/07/90 13:00;965.74;946.41;6827.6;6500;0.7832;53.082;7.7361;810.01;17.9;28.507;66.402;7400.9;8299.2;8353.8;0;261.51;356.6;0;95.092;0;0;7757.5;8.6216;6266;1089.6;2.3737;9.5525;368.34;80.581;725.89;49.466;84;726.01;5.0999
04/07/90 14:00;866.75;847.29;6830.7;6500;0.8726;47.867;8.045;745;17.8;23.478;66.402;6934.4;7448.6;7484.5;0;0;98.215;0;98.215;0;0;7032.6;8.6215;6455.9;1058.1;3.1916;8.5516;278.75;73.032;259.43;49.466;82.003;662.99;5.4
04/07/90 15:00;721.53;698.55;5905.7;5684.4;0.9168;40.949;8.3269;649;17.6;16.808;49.663;5822.4;6200.6;6193.1;0;0;83.305;0;83.305;0;0;5905.7;6.4482;5770.5;1023.4;7.9574;7.0494;164.53;61.321;0;38.191;77.997;571.01;5.5001
04/07/90 16:00;540.33;512.14;4349.5;4208.3;0.9063;33.147;9.3603;527.01;17.4;9.7167;27.011;4293.9;4643.4;4575.2;0;0;55.538;0;55.538;0;0;4349.5;3.5071;4203.6;1034.7;14.081;5.1663;60.952;45.168;0;22.934;72.001;455;5.2
04/07/90 17:00;341.82;293.95;2552.4;2481.2;0.8447;25.035;15.528;389.99;17;4.0036;9.3157;2521.7;2937.5;2692.9;0;0;30.654;0;30.654;0;0;2552.4;1.2095;2445.4;1043.7;29.908;2.9619;-8.0887;26.552;0;11.015;65.003;324.99;4.7
04/07/90 18:00;150.74;96.153;932.87;903.61;0.6975;17.036;16.492;251;16.5;0.9583;1.2331;917.45;1295.4;1018.3;0;0;15.419;0;15.419;0;0;932.87;0.1601;912.87;1021.9;37.708;0.9641;-19.425;9.8244;0;5.5706;53.999;197;4.3001
04/07/90 19:00;45.904;41.254;434.81;414.22;1.05;9.5008;3.0106;101;15.6;0.3783;0.2616;422.6;394.48;473.96;0;0;12.212;0;12.212;0;0;434.81;0.034;436.26;996.7;1.4104;0.4142;-12.628;4.6083;0;4.9162;60.002;40.995;3.8001
04/07/90 20:00;13.8;12.381;240.15;213.96;1.8042;2.8641;0.8736;25.003;14.5;0.1986;0.0712;220.49;118.59;276.89;0;0;19.663;0;19.663;0;0;240.15;0.0092;249.56;962.27;0.4238;0.1248;-9.1254;2.6438;0;4.788;17;8.0027;3.5001
04/07/90 21:00;0;0;0;-5.066;0;0;0;0;13.3;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3.3001
04/07/90 22:00;0;0;0;-5.066;0;0;0;0;12.4;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3.2
04/07/90 23:00;0;0;0;-5.066;0;0;0;0;11.8;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3.4
05/07/90 00:00;0;0;0;-5.066;0;0;0;0;11.4;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3.4
05/07/90 01:00;0;0;0;-5.066;0;0;0;0;11.1;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;3.0999
05/07/90 02:00;0;0;0;-5.066;0;0;0;0;11;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;0;0;2.8999
05/07/90 03:00;0;0;0;-4.866;0;1.318;0;4.0031;11.1;0;0;-0.126;0;0;0;0;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;4.74;3.9997;0.0034;2.8001
