ar,region,effektklass,solcellsanlaggningar_antal,installerad_effekt_(mw)
2018,2481 Lycksele,> 1 000 kW,0.0,0.0
2018,2481 Lycksele,Totalt,0.0,0.0
2018,2482 Skellefteå,< 20 kW,46.0,0.36
2018,2482 Skellefteå,20 kW - 1 000 kW,3.0,0.22
2018,2482 Skellefteå,> 1 000 kW,0.0,0.0
2018,2482 Skellefteå,Totalt,49.0,0.58
2018,2505 Arvidsjaur,< 20 kW,..,..
2018,2505 Arvidsjaur,20 kW - 1 000 kW,0.0,0.0
2018,2505 Arvidsjaur,> 1 000 kW,0.0,0.0
2018,2505 Arvidsjaur,Totalt,..,..
2018,2506 Arjeplog,< 20 kW,..,..
2018,2506 Arjeplog,20 kW - 1 000 kW,0.0,0.0
2018,2506 Arjeplog,> 1 000 kW,0.0,0.0
2018,2506 Arjeplog,Totalt,..,..
2018,2510 Jokkmokk,< 20 kW,8.0,0.06
2018,2510 Jokkmokk,20 kW - 1 000 kW,0.0,0.0
2018,2510 Jokkmokk,> 1 000 kW,0.0,0.0
2018,2510 Jokkmokk,Totalt,8.0,0.06
2018,2513 Överkalix,< 20 kW,0.0,0.0
2018,2513 Överkalix,20 kW - 1 000 kW,0.0,0.0
2018,2513 Överkalix,> 1 000 kW,0.0,0.0
2018,2513 Överkalix,Totalt,0.0,0.0
2018,2514 Kalix,< 20 kW,5.0,0.04
2018,2514 Kalix,20 kW - 1 000 kW,0.0,0.0
2018,2514 Kalix,> 1 000 kW,0.0,0.0
2018,2514 Kalix,Totalt,5.0,0.04
2018,2518 Övertorneå,< 20 kW,..,..
2018,2518 Övertorneå,20 kW - 1 000 kW,0.0,0.0
2018,2518 Övertorneå,> 1 000 kW,0.0,0.0
2018,2518 Övertorneå,Totalt,..,..
2018,2521 Pajala,< 20 kW,..,..
2018,2521 Pajala,20 kW - 1 000 kW,..,..
2018,2521 Pajala,> 1 000 kW,0.0,0.0
2018,2521 Pajala,Totalt,..,..
2018,2523 Gällivare,< 20 kW,..,..
2018,2523 Gällivare,20 kW - 1 000 kW,0.0,0.0
2018,2523 Gällivare,> 1 000 kW,0.0,0.0
2018,2523 Gällivare,Totalt,..,..
2018,2560 Älvsbyn,< 20 kW,..,..
2018,2560 Älvsbyn,20 kW - 1 000 kW,..,..
2018,2560 Älvsbyn,> 1 000 kW,0.0,0.0
2018,2560 Älvsbyn,Totalt,..,..
2018,2580 Luleå,< 20 kW,36.0,0.35
2018,2580 Luleå,20 kW - 1 000 kW,4.0,0.83
2018,2580 Luleå,> 1 000 kW,0.0,0.0
2018,2580 Luleå,Totalt,40.0,1.17
2018,2581 Piteå,< 20 kW,31.0,0.28
2018,2581 Piteå,20 kW - 1 000 kW,8.0,0.64
2018,2581 Piteå,> 1 000 kW,1.0,1.16
2018,2581 Piteå,Totalt,40.0,2.08
2018,2582 Boden,< 20 kW,10.0,0.07
2018,2582 Boden,20 kW - 1 000 kW,0.0,0.0
2018,2582 Boden,> 1 000 kW,0.0,0.0
2018,2582 Boden,Totalt,10.0,0.07
2018,2583 Haparanda,< 20 kW,..,..
2018,2583 Haparanda,20 kW - 1 000 kW,0.0,0.0
2018,2583 Haparanda,> 1 000 kW,0.0,0.0
2018,2583 Haparanda,Totalt,..,..
2018,2584 Kiruna,< 20 kW,..,..
2018,2584 Kiruna,20 kW - 1 000 kW,..,..
2018,2584 Kiruna,> 1 000 kW,0.0,0.0
2018,2584 Kiruna,Totalt,6.0,0.13
2019,00 Riket,< 20 kW,37656.0,347.12
2019,00 Riket,20 kW - 1 000 kW,6277.0,332.41
2019,00 Riket,> 1 000 kW,11.0,18.52
2019,00 Riket,Totalt,43944.0,698.05
2019,01 Stockholms län,< 20 kW,4616.0,40.99
2019,01 Stockholms län,20 kW - 1 000 kW,692.0,39.69
2019,01 Stockholms län,> 1 000 kW,2.0,2.62
2019,01 Stockholms län,Totalt,5310.0,83.3
2019,03 Uppsala län,< 20 kW,1961.0,18.97
2019,03 Uppsala län,20 kW - 1 000 kW,339.0,16.17
2019,03 Uppsala län,> 1 000 kW,1.0,1.12
2019,03 Uppsala län,Totalt,2301.0,36.25
2019,04 Södermanlands län,< 20 kW,1497.0,13.73
2019,04 Södermanlands län,20 kW - 1 000 kW,324.0,15.93
2019,04 Södermanlands län,> 1 000 kW,2.0,2.23
2019,04 Södermanlands län,Totalt,1823.0,31.89
2019,05 Östergötlands län,< 20 kW,2320.0,21.78
2019,05 Östergötlands län,20 kW - 1 000 kW,621.0,29.43
2019,05 Östergötlands län,> 1 000 kW,0.0,0.0
2019,05 Östergötlands län,Totalt,2941.0,51.21
2019,06 Jönköpings län,< 20 kW,1899.0,19.04
2019,06 Jönköpings län,20 kW - 1 000 kW,330.0,17.69
2019,06 Jönköpings län,> 1 000 kW,0.0,0.0
2019,06 Jönköpings län,Totalt,2229.0,36.74
2019,07 Kronobergs län,< 20 kW,1144.0,10.88
2019,07 Kronobergs län,20 kW - 1 000 kW,125.0,6.58
2019,07 Kronobergs län,> 1 000 kW,0.0,0.0
2019,07 Kronobergs län,Totalt,1269.0,17.46
2019,08 Kalmar län,< 20 kW,1335.0,11.49
2019,08 Kalmar län,20 kW - 1 000 kW,185.0,10.31
2019,08 Kalmar län,> 1 000 kW,2.0,2.69
2019,08 Kalmar län,Totalt,1522.0,24.49
2019,09 Gotlands län,< 20 kW,740.0,6.32
2019,09 Gotlands län,20 kW - 1 000 kW,85.0,2.92
2019,09 Gotlands län,> 1 000 kW,0.0,0.0
2019,09 Gotlands län,Totalt,825.0,9.24
2019,10 Blekinge län,< 20 kW,805.0,6.93
2019,10 Blekinge län,20 kW - 1 000 kW,75.0,5.11
2019,10 Blekinge län,> 1 000 kW,0.0,0.0
2019,10 Blekinge län,Totalt,880.0,12.04
2019,12 Skåne län,< 20 kW,5453.0,49.89
2019,12 Skåne län,20 kW - 1 000 kW,1063.0,63.08
2019,12 Skåne län,> 1 000 kW,0.0,0.0
2019,12 Skåne län,Totalt,6516.0,112.97
2019,13 Hallands län,< 20 kW,2384.0,22.89
2019,13 Hallands län,20 kW - 1 000 kW,361.0,17.72
2019,13 Hallands län,> 1 000 kW,1.0,2.7
2019,13 Hallands län,Totalt,2746.0,43.31
2019,14 Västra Götalands län,< 20 kW,6497.0,60.63
2019,14 Västra Götalands län,20 kW - 1 000 kW,935.0,49.62
2019,14 Västra Götalands län,> 1 000 kW,1.0,5.0
2019,14 Västra Götalands län,Totalt,7433.0,115.25
2019,17 Värmlands län,< 20 kW,1234.0,10.94
2019,17 Värmlands län,20 kW - 1 000 kW,122.0,6.92
2019,17 Värmlands län,> 1 000 kW,0.0,0.0
2019,17 Värmlands län,Totalt,1356.0,17.86
2019,18 Örebro län,< 20 kW,1056.0,10.05
2019,18 Örebro län,20 kW - 1 000 kW,182.0,8.37
2019,18 Örebro län,> 1 000 kW,0.0,0.0
2019,18 Örebro län,Totalt,1238.0,18.42
2019,19 Västmanlands län,< 20 kW,1046.0,9.5
2019,19 Västmanlands län,20 kW - 1 000 kW,298.0,16.25
2019,19 Västmanlands län,> 1 000 kW,1.0,1.0
2019,19 Västmanlands län,Totalt,1345.0,26.74
2019,20 Dalarnas län,< 20 kW,1063.0,9.38
2019,20 Dalarnas län,20 kW - 1 000 kW,122.0,4.7
2019,20 Dalarnas län,> 1 000 kW,0.0,0.0
2019,20 Dalarnas län,Totalt,1185.0,14.08
2019,21 Gävleborgs län,< 20 kW,777.0,6.99
2019,21 Gävleborgs län,20 kW - 1 000 kW,84.0,3.58
2019,21 Gävleborgs län,> 1 000 kW,0.0,0.0
2019,21 Gävleborgs län,Totalt,861.0,10.57
2019,22 Västernorrlands län,< 20 kW,548.0,5.0
2019,22 Västernorrlands län,20 kW - 1 000 kW,88.0,5.31
2019,22 Västernorrlands län,> 1 000 kW,0.0,0.0
2019,22 Västernorrlands län,Totalt,636.0,10.31
2019,23 Jämtlands län,< 20 kW,663.0,6.4
2019,23 Jämtlands län,20 kW - 1 000 kW,167.0,8.19
2019,23 Jämtlands län,> 1 000 kW,0.0,0.0
2019,23 Jämtlands län,Totalt,830.0,14.59
2019,24 Västerbottens län,< 20 kW,434.0,3.6
2019,24 Västerbottens län,20 kW - 1 000 kW,56.0,2.76
2019,24 Västerbottens län,> 1 000 kW,0.0,0.0
2019,24 Västerbottens län,Totalt,490.0,6.37
2019,25 Norrbottens län,< 20 kW,184.0,1.71
2019,25 Norrbottens län,20 kW - 1 000 kW,23.0,2.09
2019,25 Norrbottens län,> 1 000 kW,1.0,1.16
2019,25 Norrbottens län,Totalt,208.0,4.96
2019,0114 Upplands Väsby,< 20 kW,82.0,0.79
2019,0114 Upplands Väsby,20 kW - 1 000 kW,24.0,1.1
2019,0114 Upplands Väsby,> 1 000 kW,0.0,0.0
2019,0114 Upplands Väsby,Totalt,106.0,1.89
2019,0115 Vallentuna,< 20 kW,178.0,1.77
2019,0115 Vallentuna,20 kW - 1 000 kW,26.0,1.17
2019,0115 Vallentuna,> 1 000 kW,0.0,0.0
2019,0115 Vallentuna,Totalt,204.0,2.95
2019,0117 Österåker,< 20 kW,267.0,2.34
2019,0117 Österåker,20 kW - 1 000 kW,14.0,0.48
2019,0117 Österåker,> 1 000 kW,0.0,0.0
2019,0117 Österåker,Totalt,281.0,2.82
2019,0120 Värmdö,< 20 kW,280.0,2.32
2019,0120 Värmdö,20 kW - 1 000 kW,16.0,0.88
2019,0120 Värmdö,> 1 000 kW,0.0,0.0
2019,0120 Värmdö,Totalt,296.0,3.2
2019,0123 Järfälla,< 20 kW,218.0,1.83
2019,0123 Järfälla,20 kW - 1 000 kW,34.0,2.63
2019,0123 Järfälla,> 1 000 kW,0.0,0.0
2019,0123 Järfälla,Totalt,252.0,4.45
2019,0125 Ekerö,< 20 kW,157.0,1.39
2019,0125 Ekerö,20 kW - 1 000 kW,16.0,0.56
2019,0125 Ekerö,> 1 000 kW,0.0,0.0
2019,0125 Ekerö,Totalt,173.0,1.95
2019,0126 Huddinge,< 20 kW,312.0,2.5
2019,0126 Huddinge,20 kW - 1 000 kW,18.0,1.91
2019,0126 Huddinge,> 1 000 kW,0.0,0.0
2019,0126 Huddinge,Totalt,330.0,4.41
2019,0127 Botkyrka,< 20 kW,117.0,1.06
2019,0127 Botkyrka,20 kW - 1 000 kW,10.0,0.6
2019,0127 Botkyrka,> 1 000 kW,0.0,0.0
2019,0127 Botkyrka,Totalt,127.0,1.66
2019,0128 Salem,< 20 kW,..,..
2019,0128 Salem,20 kW - 1 000 kW,..,..
2019,0128 Salem,> 1 000 kW,0.0,0.0
2019,0128 Salem,Totalt,42.0,0.43
2019,0136 Haninge,< 20 kW,198.0,1.74
2019,0136 Haninge,20 kW - 1 000 kW,23.0,2.1
2019,0136 Haninge,> 1 000 kW,0.0,0.0
2019,0136 Haninge,Totalt,221.0,3.85
2019,0138 Tyresö,< 20 kW,..,..
2019,0138 Tyresö,20 kW - 1 000 kW,..,..
2019,0138 Tyresö,> 1 000 kW,0.0,0.0
2019,0138 Tyresö,Totalt,125.0,1.62
2019,0139 Upplands-Bro,< 20 kW,70.0,0.66
2019,0139 Upplands-Bro,20 kW - 1 000 kW,17.0,1.39
2019,0139 Upplands-Bro,> 1 000 kW,0.0,0.0
2019,0139 Upplands-Bro,Totalt,87.0,2.05
2019,0140 Nykvarn,< 20 kW,73.0,0.69
2019,0140 Nykvarn,20 kW - 1 000 kW,3.0,0.12
2019,0140 Nykvarn,> 1 000 kW,0.0,0.0
2019,0140 Nykvarn,Totalt,76.0,0.8
2019,0160 Täby,< 20 kW,190.0,1.86
2019,0160 Täby,20 kW - 1 000 kW,24.0,1.1
2019,0160 Täby,> 1 000 kW,0.0,0.0
2019,0160 Täby,Totalt,214.0,2.96
2019,0162 Danderyd,< 20 kW,71.0,0.73
2019,0162 Danderyd,20 kW - 1 000 kW,15.0,0.81
2019,0162 Danderyd,> 1 000 kW,0.0,0.0
2019,0162 Danderyd,Totalt,86.0,1.54
2019,0163 Sollentuna,< 20 kW,218.0,1.88
2019,0163 Sollentuna,20 kW - 1 000 kW,15.0,0.75
2019,0163 Sollentuna,> 1 000 kW,0.0,0.0
2019,0163 Sollentuna,Totalt,233.0,2.63
2019,0180 Stockholm,< 20 kW,460.0,3.96
2019,0180 Stockholm,20 kW - 1 000 kW,209.0,11.53
2019,0180 Stockholm,> 1 000 kW,1.0,1.55
2019,0180 Stockholm,Totalt,670.0,17.04
2019,0181 Södertälje,< 20 kW,267.0,2.33
2019,0181 Södertälje,20 kW - 1 000 kW,72.0,4.28
2019,0181 Södertälje,> 1 000 kW,1.0,1.08
2019,0181 Södertälje,Totalt,340.0,7.69
2019,0182 Nacka,< 20 kW,364.0,3.38
2019,0182 Nacka,20 kW - 1 000 kW,13.0,1.03
2019,0182 Nacka,> 1 000 kW,0.0,0.0
2019,0182 Nacka,Totalt,377.0,4.41
2019,0183 Sundbyberg,< 20 kW,24.0,0.19
2019,0183 Sundbyberg,20 kW - 1 000 kW,9.0,0.54
2019,0183 Sundbyberg,> 1 000 kW,0.0,0.0
2019,0183 Sundbyberg,Totalt,33.0,0.73
2019,0184 Solna,< 20 kW,16.0,0.16
2019,0184 Solna,20 kW - 1 000 kW,21.0,0.86
2019,0184 Solna,> 1 000 kW,0.0,0.0
2019,0184 Solna,Totalt,37.0,1.02
2019,0186 Lidingö,< 20 kW,90.0,0.84
2019,0186 Lidingö,20 kW - 1 000 kW,17.0,0.73
2019,0186 Lidingö,> 1 000 kW,0.0,0.0
2019,0186 Lidingö,Totalt,107.0,1.57
2019,0187 Vaxholm,< 20 kW,43.0,0.37
2019,0187 Vaxholm,20 kW - 1 000 kW,1.0,0.02
2019,0187 Vaxholm,> 1 000 kW,0.0,0.0
2019,0187 Vaxholm,Totalt,44.0,0.4
2019,0188 Norrtälje,< 20 kW,..,..
2019,0188 Norrtälje,20 kW - 1 000 kW,..,..
2019,0188 Norrtälje,> 1 000 kW,0.0,0.0
2019,0188 Norrtälje,Totalt,478.0,5.79
2019,0191 Sigtuna,< 20 kW,171.0,1.76
2019,0191 Sigtuna,20 kW - 1 000 kW,32.0,1.85
2019,0191 Sigtuna,> 1 000 kW,0.0,0.0
2019,0191 Sigtuna,Totalt,203.0,3.61
2019,0192 Nynäshamn,< 20 kW,157.0,1.32
2019,0192 Nynäshamn,20 kW - 1 000 kW,11.0,0.52
2019,0192 Nynäshamn,> 1 000 kW,0.0,0.0
2019,0192 Nynäshamn,Totalt,168.0,1.84
2019,0305 Håbo,< 20 kW,93.0,0.95
2019,0305 Håbo,20 kW - 1 000 kW,17.0,0.76
2019,0305 Håbo,> 1 000 kW,0.0,0.0
2019,0305 Håbo,Totalt,110.0,1.71
2019,0319 Älvkarleby,< 20 kW,31.0,0.27
2019,0319 Älvkarleby,20 kW - 1 000 kW,0.0,0.0
2019,0319 Älvkarleby,> 1 000 kW,0.0,0.0
2019,0319 Älvkarleby,Totalt,31.0,0.27
2019,0330 Knivsta,< 20 kW,115.0,1.04
2019,0330 Knivsta,20 kW - 1 000 kW,17.0,0.86
2019,0330 Knivsta,> 1 000 kW,0.0,0.0
2019,0330 Knivsta,Totalt,132.0,1.89
2019,0331 Heby,< 20 kW,103.0,1.01
2019,0331 Heby,20 kW - 1 000 kW,23.0,1.28
2019,0331 Heby,> 1 000 kW,1.0,1.12
2019,0331 Heby,Totalt,127.0,3.41
2019,0360 Tierp,< 20 kW,135.0,1.41
2019,0360 Tierp,20 kW - 1 000 kW,22.0,0.6
2019,0360 Tierp,> 1 000 kW,0.0,0.0
2019,0360 Tierp,Totalt,157.0,2.02
2019,0380 Uppsala,< 20 kW,1016.0,9.62
2019,0380 Uppsala,20 kW - 1 000 kW,170.0,9.23
2019,0380 Uppsala,> 1 000 kW,0.0,0.0
2019,0380 Uppsala,Totalt,1186.0,18.85
2019,0381 Enköping,< 20 kW,274.0,2.83
2019,0381 Enköping,20 kW - 1 000 kW,65.0,2.6
2019,0381 Enköping,> 1 000 kW,0.0,0.0
2019,0381 Enköping,Totalt,339.0,5.43
2019,0382 Östhammar,< 20 kW,194.0,1.84
2019,0382 Östhammar,20 kW - 1 000 kW,25.0,0.84
2019,0382 Östhammar,> 1 000 kW,0.0,0.0
2019,0382 Östhammar,Totalt,219.0,2.67
2019,0428 Vingåker,< 20 kW,77.0,0.71
2019,0428 Vingåker,20 kW - 1 000 kW,6.0,0.21
2019,0428 Vingåker,> 1 000 kW,0.0,0.0
2019,0428 Vingåker,Totalt,83.0,0.92
2019,0461 Gnesta,< 20 kW,124.0,1.17
2019,0461 Gnesta,20 kW - 1 000 kW,10.0,0.52
2019,0461 Gnesta,> 1 000 kW,0.0,0.0
2019,0461 Gnesta,Totalt,134.0,1.69
2019,0480 Nyköping,< 20 kW,249.0,2.27
2019,0480 Nyköping,20 kW - 1 000 kW,57.0,2.93
2019,0480 Nyköping,> 1 000 kW,0.0,0.0
2019,0480 Nyköping,Totalt,306.0,5.2
2019,0481 Oxelösund,< 20 kW,42.0,0.33
2019,0481 Oxelösund,20 kW - 1 000 kW,5.0,0.19
2019,0481 Oxelösund,> 1 000 kW,0.0,0.0
2019,0481 Oxelösund,Totalt,47.0,0.52
2019,0482 Flen,< 20 kW,104.0,1.0
2019,0482 Flen,20 kW - 1 000 kW,34.0,1.35
2019,0482 Flen,> 1 000 kW,0.0,0.0
2019,0482 Flen,Totalt,138.0,2.35
2019,0483 Katrineholm,< 20 kW,172.0,1.68
2019,0483 Katrineholm,20 kW - 1 000 kW,40.0,2.76
2019,0483 Katrineholm,> 1 000 kW,1.0,1.12
2019,0483 Katrineholm,Totalt,213.0,5.56
2019,0484 Eskilstuna,< 20 kW,411.0,3.8
2019,0484 Eskilstuna,20 kW - 1 000 kW,98.0,4.7
2019,0484 Eskilstuna,> 1 000 kW,1.0,1.11
2019,0484 Eskilstuna,Totalt,510.0,9.61
2019,0486 Strängnäs,< 20 kW,185.0,1.62
2019,0486 Strängnäs,20 kW - 1 000 kW,55.0,2.58
2019,0486 Strängnäs,> 1 000 kW,0.0,0.0
2019,0486 Strängnäs,Totalt,240.0,4.2
2019,0488 Trosa,< 20 kW,133.0,1.18
2019,0488 Trosa,20 kW - 1 000 kW,19.0,0.67
2019,0488 Trosa,> 1 000 kW,0.0,0.0
2019,0488 Trosa,Totalt,152.0,1.84
2019,0509 Ödeshög,< 20 kW,53.0,0.52
2019,0509 Ödeshög,20 kW - 1 000 kW,12.0,0.62
2019,0509 Ödeshög,> 1 000 kW,0.0,0.0
2019,0509 Ödeshög,Totalt,65.0,1.14
2019,0512 Ydre,< 20 kW,33.0,0.35
2019,0512 Ydre,20 kW - 1 000 kW,11.0,0.47
2019,0512 Ydre,> 1 000 kW,0.0,0.0
2019,0512 Ydre,Totalt,44.0,0.82
2019,0513 Kinda,< 20 kW,126.0,1.2
2019,0513 Kinda,20 kW - 1 000 kW,17.0,0.58
2019,0513 Kinda,> 1 000 kW,0.0,0.0
2019,0513 Kinda,Totalt,143.0,1.79
2019,0560 Boxholm,< 20 kW,58.0,0.58
2019,0560 Boxholm,20 kW - 1 000 kW,12.0,0.46
2019,0560 Boxholm,> 1 000 kW,0.0,0.0
2019,0560 Boxholm,Totalt,70.0,1.04
2019,0561 Åtvidaberg,< 20 kW,48.0,0.47
2019,0561 Åtvidaberg,20 kW - 1 000 kW,10.0,0.37
2019,0561 Åtvidaberg,> 1 000 kW,0.0,0.0
2019,0561 Åtvidaberg,Totalt,58.0,0.84
2019,0562 Finspång,< 20 kW,123.0,1.13
2019,0562 Finspång,20 kW - 1 000 kW,23.0,0.89
2019,0562 Finspång,> 1 000 kW,0.0,0.0
2019,0562 Finspång,Totalt,146.0,2.02
2019,0563 Valdemarsvik,< 20 kW,67.0,0.67
2019,0563 Valdemarsvik,20 kW - 1 000 kW,19.0,0.96
2019,0563 Valdemarsvik,> 1 000 kW,0.0,0.0
2019,0563 Valdemarsvik,Totalt,86.0,1.63
2019,0580 Linköping,< 20 kW,691.0,6.26
2019,0580 Linköping,20 kW - 1 000 kW,213.0,10.51
2019,0580 Linköping,> 1 000 kW,0.0,0.0
2019,0580 Linköping,Totalt,904.0,16.77
2019,0581 Norrköping,< 20 kW,505.0,4.83
2019,0581 Norrköping,20 kW - 1 000 kW,150.0,7.77
2019,0581 Norrköping,> 1 000 kW,0.0,0.0
2019,0581 Norrköping,Totalt,655.0,12.6
2019,0582 Söderköping,< 20 kW,110.0,1.01
2019,0582 Söderköping,20 kW - 1 000 kW,22.0,0.73
2019,0582 Söderköping,> 1 000 kW,0.0,0.0
2019,0582 Söderköping,Totalt,132.0,1.74
2019,0583 Motala,< 20 kW,297.0,2.81
2019,0583 Motala,20 kW - 1 000 kW,56.0,2.65
2019,0583 Motala,> 1 000 kW,0.0,0.0
2019,0583 Motala,Totalt,353.0,5.46
2019,0584 Vadstena,< 20 kW,86.0,0.77
2019,0584 Vadstena,20 kW - 1 000 kW,18.0,0.84
2019,0584 Vadstena,> 1 000 kW,0.0,0.0
2019,0584 Vadstena,Totalt,104.0,1.6
2019,0586 Mjölby,< 20 kW,123.0,1.19
2019,0586 Mjölby,20 kW - 1 000 kW,58.0,2.59
2019,0586 Mjölby,> 1 000 kW,0.0,0.0
2019,0586 Mjölby,Totalt,181.0,3.77
2019,0604 Aneby,< 20 kW,53.0,0.67
2019,0604 Aneby,20 kW - 1 000 kW,6.0,0.19
2019,0604 Aneby,> 1 000 kW,0.0,0.0
2019,0604 Aneby,Totalt,59.0,0.86
2019,0617 Gnosjö,< 20 kW,36.0,0.37
2019,0617 Gnosjö,20 kW - 1 000 kW,10.0,1.01
2019,0617 Gnosjö,> 1 000 kW,0.0,0.0
2019,0617 Gnosjö,Totalt,46.0,1.38
2019,0642 Mullsjö,< 20 kW,49.0,0.52
2019,0642 Mullsjö,20 kW - 1 000 kW,5.0,0.17
2019,0642 Mullsjö,> 1 000 kW,0.0,0.0
2019,0642 Mullsjö,Totalt,54.0,0.69
2019,0643 Habo,< 20 kW,..,..
2019,0643 Habo,20 kW - 1 000 kW,..,..
2019,0643 Habo,> 1 000 kW,0.0,0.0
2019,0643 Habo,Totalt,51.0,0.51
2019,0662 Gislaved,< 20 kW,172.0,1.81
2019,0662 Gislaved,20 kW - 1 000 kW,24.0,1.6
2019,0662 Gislaved,> 1 000 kW,0.0,0.0
2019,0662 Gislaved,Totalt,196.0,3.41
2019,0665 Vaggeryd,< 20 kW,94.0,0.89
2019,0665 Vaggeryd,20 kW - 1 000 kW,12.0,0.38
2019,0665 Vaggeryd,> 1 000 kW,0.0,0.0
2019,0665 Vaggeryd,Totalt,106.0,1.27
2019,0680 Jönköping,< 20 kW,556.0,5.46
2019,0680 Jönköping,20 kW - 1 000 kW,118.0,6.43
2019,0680 Jönköping,> 1 000 kW,0.0,0.0
2019,0680 Jönköping,Totalt,674.0,11.89
2019,0682 Nässjö,< 20 kW,168.0,1.62
2019,0682 Nässjö,20 kW - 1 000 kW,32.0,2.01
2019,0682 Nässjö,> 1 000 kW,0.0,0.0
2019,0682 Nässjö,Totalt,200.0,3.63
2019,0683 Värnamo,< 20 kW,218.0,2.27
2019,0683 Värnamo,20 kW - 1 000 kW,37.0,1.71
2019,0683 Värnamo,> 1 000 kW,0.0,0.0
2019,0683 Värnamo,Totalt,255.0,3.99
2019,0684 Sävsjö,< 20 kW,79.0,0.77
2019,0684 Sävsjö,20 kW - 1 000 kW,16.0,0.64
2019,0684 Sävsjö,> 1 000 kW,0.0,0.0
2019,0684 Sävsjö,Totalt,95.0,1.41
2019,0685 Vetlanda,< 20 kW,238.0,2.39
2019,0685 Vetlanda,20 kW - 1 000 kW,33.0,1.21
2019,0685 Vetlanda,> 1 000 kW,0.0,0.0
2019,0685 Vetlanda,Totalt,271.0,3.6
2019,0686 Eksjö,< 20 kW,..,..
2019,0686 Eksjö,20 kW - 1 000 kW,..,..
2019,0686 Eksjö,> 1 000 kW,0.0,0.0
2019,0686 Eksjö,Totalt,120.0,2.42
2019,0687 Tranås,< 20 kW,86.0,0.74
2019,0687 Tranås,20 kW - 1 000 kW,16.0,0.94
2019,0687 Tranås,> 1 000 kW,0.0,0.0
2019,0687 Tranås,Totalt,102.0,1.68
2019,0760 Uppvidinge,< 20 kW,78.0,0.8
2019,0760 Uppvidinge,20 kW - 1 000 kW,10.0,0.65
2019,0760 Uppvidinge,> 1 000 kW,0.0,0.0
2019,0760 Uppvidinge,Totalt,88.0,1.45
2019,0761 Lessebo,< 20 kW,44.0,0.41
2019,0761 Lessebo,20 kW - 1 000 kW,3.0,0.14
2019,0761 Lessebo,> 1 000 kW,0.0,0.0
2019,0761 Lessebo,Totalt,47.0,0.55
2019,0763 Tingsryd,< 20 kW,155.0,1.54
2019,0763 Tingsryd,20 kW - 1 000 kW,14.0,0.76
2019,0763 Tingsryd,> 1 000 kW,0.0,0.0
2019,0763 Tingsryd,Totalt,169.0,2.3
2019,0764 Alvesta,< 20 kW,116.0,1.18
2019,0764 Alvesta,20 kW - 1 000 kW,17.0,1.07
2019,0764 Alvesta,> 1 000 kW,0.0,0.0
2019,0764 Alvesta,Totalt,133.0,2.25
2019,0765 Älmhult,< 20 kW,137.0,1.34
2019,0765 Älmhult,20 kW - 1 000 kW,7.0,0.49
2019,0765 Älmhult,> 1 000 kW,0.0,0.0
2019,0765 Älmhult,Totalt,144.0,1.83
2019,0767 Markaryd,< 20 kW,65.0,0.61
2019,0767 Markaryd,20 kW - 1 000 kW,3.0,0.09
2019,0767 Markaryd,> 1 000 kW,0.0,0.0
2019,0767 Markaryd,Totalt,68.0,0.7
2019,0780 Växjö,< 20 kW,368.0,3.23
2019,0780 Växjö,20 kW - 1 000 kW,48.0,2.13
2019,0780 Växjö,> 1 000 kW,0.0,0.0
2019,0780 Växjö,Totalt,416.0,5.36
2019,0781 Ljungby,< 20 kW,181.0,1.78
2019,0781 Ljungby,20 kW - 1 000 kW,23.0,1.25
2019,0781 Ljungby,> 1 000 kW,0.0,0.0
2019,0781 Ljungby,Totalt,204.0,3.03
2019,0821 Högsby,< 20 kW,21.0,0.19
2019,0821 Högsby,20 kW - 1 000 kW,3.0,0.09
2019,0821 Högsby,> 1 000 kW,0.0,0.0
2019,0821 Högsby,Totalt,24.0,0.27
2019,0834 Torsås,< 20 kW,62.0,0.57
2019,0834 Torsås,20 kW - 1 000 kW,5.0,0.15
2019,0834 Torsås,> 1 000 kW,0.0,0.0
2019,0834 Torsås,Totalt,67.0,0.72
2019,0840 Mörbylånga,< 20 kW,162.0,1.38
2019,0840 Mörbylånga,20 kW - 1 000 kW,19.0,0.82
2019,0840 Mörbylånga,> 1 000 kW,0.0,0.0
2019,0840 Mörbylånga,Totalt,181.0,2.21
2019,0860 Hultsfred,< 20 kW,..,..
2019,0860 Hultsfred,20 kW - 1 000 kW,6.0,0.2
2019,0860 Hultsfred,> 1 000 kW,0.0,0.0
2019,0860 Hultsfred,Totalt,..,..
2019,0861 Mönsterås,< 20 kW,..,..
2019,0861 Mönsterås,20 kW - 1 000 kW,..,..
2019,0861 Mönsterås,> 1 000 kW,0.0,0.0
2019,0861 Mönsterås,Totalt,60.0,1.31
2019,0862 Emmaboda,< 20 kW,42.0,0.38
2019,0862 Emmaboda,20 kW - 1 000 kW,3.0,0.12
2019,0862 Emmaboda,> 1 000 kW,0.0,0.0
2019,0862 Emmaboda,Totalt,45.0,0.49
2019,0880 Kalmar,< 20 kW,270.0,2.15
2019,0880 Kalmar,20 kW - 1 000 kW,48.0,3.39
2019,0880 Kalmar,> 1 000 kW,1.0,1.5
2019,0880 Kalmar,Totalt,319.0,7.04
2019,0881 Nybro,< 20 kW,65.0,0.67
2019,0881 Nybro,20 kW - 1 000 kW,9.0,0.62
2019,0881 Nybro,> 1 000 kW,1.0,1.19
