time_start,fcr_n_price_eur_mw,fcr_n_volume_mw,fcr_d_up_price_eur_mw,fcr_d_up_volume_mw,fcr_d_down_price_eur_mw,fcr_d_down_volume_mw
2025-01-09T00:00:00,20.240295652173913,230.0,1.0,581.0,1.443687150837989,608.6
2025-01-09T01:00:00,20.8707375,240.0,1.0,581.0,1.4473743016759777,608.6
2025-01-09T02:00:00,20.145375,240.0,1.0,581.0,1.4540782122905027,608.6
2025-01-09T03:00:00,20.576058333333332,240.0,1.0,581.0,1.7399605652316792,608.6
2025-01-09T04:00:00,20.225321739130436,230.0,1.0,581.0,1.7378639500492934,608.6
2025-01-09T05:00:00,21.4751875,240.0,1.0297280550774526,581.0,1.7378639500492934,608.6
2025-01-09T06:00:00,34.302,240.0,1.106394148020654,581.0,1.485641952983725,608.3
2025-01-09T07:00:00,45.0,230.0,1.1841222030981067,581.0,1.4800788695366414,608.6
2025-01-09T08:00:00,45.0,230.0,1.1847770154373929,583.0,1.5063923089897115,592.9
2025-01-09T09:00:00,47.68260869565217,230.0,1.1894975142045454,563.2,1.5034804497398893,595.9
2025-01-09T10:00:00,65.59130434782608,230.0,1.2889845552991301,563.3,1.4938021689122576,608.6
2025-01-09T11:00:00,48.30086956521739,230.0,1.3151515151515152,561.0,1.3374958922116333,608.6
2025-01-09T12:00:00,67.19982608695652,230.0,1.5630659536541889,561.0,1.311298061123891,608.6
2025-01-09T13:00:00,70.49166666666666,240.0,1.313903743315508,561.0,1.3422444955635886,608.6
2025-01-09T14:00:00,80.10208333333334,240.0,1.5590374331550803,561.0,1.4882527754056363,585.5
2025-01-09T15:00:00,82.84791666666666,240.0,3.132198473282443,655.0,1.4185819715340011,569.1
2025-01-09T16:00:00,80.10208333333334,240.0,3.447480916030534,655.0,1.2641320293398532,572.6
2025-01-09T17:00:00,63.29565217391304,230.0,3.572854961832061,655.0,1.1208324589017138,571.8
2025-01-09T18:00:00,45.90445,240.0,9.311473788328387,606.6,2.342864197530864,567.0
2025-01-09T19:00:00,86.67379166666667,240.0,7.068278622898319,624.5,2.175777777777778,567.0
2025-01-09T20:00:00,69.74835652173913,230.0,7.060869920026114,612.7,2.1545925925925924,567.0
2025-01-09T21:00:00,47.92956081081081,236.8,6.002323580034424,581.0,2.1574814814814816,567.0
2025-01-09T22:00:00,45.67695652173913,230.0,5.4770301015050755,571.4,2.1615555555555557,567.0
2025-01-09T23:00:00,47.84275,240.0,6.75,571.4,2.4214688300597778,585.5
2025-01-10T00:00:00,24.18,240.0,6.742950474183351,569.4,3.3673224978614202,584.5
2025-01-10T01:00:00,24.385,240.0,6.742952230417984,569.4,3.438385220663702,584.6
2025-01-10T02:00:00,24.385,240.0,6.752931155602388,569.4,4.310534722222222,576.0
2025-01-10T03:00:00,30.0,240.0,4.813361433087461,569.4,2.594592267135325,569.0
2025-01-10T04:00:00,28.372283333333332,240.0,6.09189497716895,569.4,3.4376345923773712,585.1
2025-01-10T05:00:00,25.0,240.0,6.059615384615385,569.4,2.520750955308191,601.9
2025-01-10T06:00:00,42.834782608695654,230.0,19.998529411764707,561.0,2.001830282861897,601.0
2025-01-10T07:00:00,43.15754347826087,230.0,45.6,561.0,2.002009040683074,597.3
2025-01-10T08:00:00,51.356521739130436,230.0,46.43382352941177,561.0,1.5306015812994156,581.8
2025-01-10T09:00:00,42.541304347826085,230.0,47.520196078431375,561.0,2.0,586.2
2025-01-10T10:00:00,42.54782608695652,230.0,48.84390374331551,561.0,1.8664174031271243,588.4
2025-01-10T11:00:00,42.84782608695652,230.0,49.57194295900178,561.0,1.7016746411483255,585.2
2025-01-10T12:00:00,39.3447,240.0,36.84629946524064,561.0,1.6232868322558693,587.8
2025-01-10T13:00:00,39.3447,240.0,46.41182174688057,561.0,1.6361929371231696,580.5
2025-01-10T14:00:00,39.4226625,240.0,45.19779001598863,562.9,1.67533744433025,583.8
2025-01-10T15:00:00,39.4226625,240.0,41.34397590361446,581.0,1.6696474634565779,581.5
2025-01-10T16:00:00,37.984139130434784,230.0,39.50451496388029,581.4,1.6823822619456859,581.8
2025-01-10T17:00:00,38.09693043478261,230.0,42.689755430135115,584.7,1.5202368692070032,582.6
2025-01-10T18:00:00,38.576925,240.0,5.648882315318196,625.4,1.626198347107438,568.7
2025-01-10T19:00:00,36.5551,240.0,5.618111587982833,629.1,1.703154563038509,568.7
2025-01-10T20:00:00,36.474325,240.0,4.690344366432631,598.2,1.7105597473240919,569.9
2025-01-10T21:00:00,36.64026666666667,240.0,3.812318302387268,565.5,2.0135559720565683,586.9
2025-01-10T22:00:00,35.636234902124116,240.1,3.2235166862317626,596.3,2.0067193071828835,588.9
2025-01-10T23:00:00,35.389433333333336,240.0,2.9758292805634747,596.3,4.3268879798615485,635.6
2025-01-11T00:00:00,18.3591,240.0,1.380952714535902,571.0,1.5101441677588467,610.4
2025-01-11T01:00:00,18.363583333333334,240.0,1.2622241681260946,571.0,1.5154404314430463,611.9
2025-01-11T02:00:00,18.368066666666667,240.0,1.3127408056042031,571.0,1.720473469387755,612.5
2025-01-11T03:00:00,16.919,240.0,1.5211295971978984,571.0,1.7854693082169535,615.8
2025-01-11T04:00:00,18.076521739130435,230.0,1.3801803852889667,571.0,2.0499523960647412,630.2
2025-01-11T05:00:00,16.405565217391306,230.0,1.640410094637224,570.6,2.1070589164429,633.1
2025-01-11T06:00:00,15.057666666666666,240.0,3.3534104046242774,570.9,3.4518312101910826,628.0
2025-01-11T07:00:00,14.7997,240.0,5.042028058959333,563.1,4.753440366972477,610.4
2025-01-11T08:00:00,15.085533333333334,240.0,4.564373665480427,562.0,4.7557339449541285,610.4
2025-01-11T09:00:00,15.085533333333334,240.0,4.957641711229947,561.0,4.609731876861966,604.2
2025-01-11T10:00:00,15.085533333333334,240.0,4.518131907308378,561.0,4.632185801350683,607.1
2025-01-11T11:00:00,14.7997,240.0,4.504356506238859,561.0,3.320572569906791,600.8
2025-01-11T12:00:00,15.274666666666667,240.0,4.491729055258467,561.0,3.4814875491480994,610.4
2025-01-11T13:00:00,15.274666666666667,240.0,4.473361853832442,561.0,3.488859764089122,610.4
2025-01-11T14:00:00,15.274666666666667,240.0,4.511818181818182,561.0,3.317235636969192,600.5
2025-01-11T15:00:00,15.274666666666667,240.0,5.53249569707401,581.0,4.615945850914206,568.8
2025-01-11T16:00:00,15.510950080515299,248.4,5.366246056782335,602.3,4.599419831223629,568.8
2025-01-11T17:00:00,16.072725164282954,258.7,5.686469699513178,595.7,3.187341772151899,568.8
2025-01-11T18:00:00,16.13010873942811,248.3,1.3629090909090908,621.5,4.590706751054852,568.8
2025-01-11T19:00:00,16.131840515505438,248.3,1.36689415940626,619.8,4.583143459915612,568.8
2025-01-11T20:00:00,16.131840515505438,248.3,1.3843222548061258,613.8,4.584810126582278,568.8
2025-01-11T21:00:00,16.015175,240.0,1.243196847695734,583.7,4.471202046035805,586.5
2025-01-11T22:00:00,15.97727718724448,244.6,1.1855064750753948,563.7,4.452852034735229,587.3
2025-01-11T23:00:00,16.017483333333335,240.0,1.0761610785879014,563.7,4.610091743119266,610.4
2025-01-12T00:00:00,11.963109142166735,248.3,4.563262032085562,561.0,3.2675554040231845,586.6
2025-01-12T01:00:00,12.071868583162217,243.5,4.334242424242424,561.0,3.870125376128385,598.2
2025-01-12T02:00:00,12.070607553366173,243.6,5.148663101604278,561.0,3.873257910854032,587.8
2025-01-12T03:00:00,12.108704706372345,240.1,4.3561942959001785,561.0,3.868167886940235,587.3
2025-01-12T04:00:00,12.254530809504631,248.3,5.17807486631016,561.0,3.8696928620452984,582.8
2025-01-12T05:00:00,12.3325,240.0,4.361497326203208,561.0,4.533472245655475,592.7
2025-01-12T06:00:00,13.386166666666666,240.0,1.0835593803786574,581.0,3.878868501529052,588.6
2025-01-12T07:00:00,13.49475,240.0,1.0235283993115318,581.0,3.5026930758988017,600.8
2025-01-12T08:00:00,13.68175,240.0,1.1433012048192772,581.0,3.709288971457524,592.1
2025-01-12T09:00:00,13.631933333333333,240.0,1.0887951807228915,581.0,3.8758257275701737,580.7
2025-01-12T10:00:00,13.660633333333333,240.0,1.1427951807228915,581.0,3.441138952164009,570.7
2025-01-12T11:00:00,13.670416666666666,240.0,1.1419928698752229,561.0,3.3085634197617377,570.8
2025-01-12T12:00:00,13.778125,240.0,4.791101604278075,561.0,4.1728929621303825,578.3
2025-01-12T13:00:00,13.750416666666666,240.0,4.219070567986231,581.0,5.360332294911734,577.8
2025-01-12T14:00:00,13.779583333333333,240.0,4.012457831325301,581.0,5.775379834254144,579.2
2025-01-12T15:00:00,14.108747514910537,251.5,4.4667908396946565,655.0,5.40352733686067,567.0
2025-01-12T16:00:00,14.073325635103926,259.8,4.411311450381679,655.0,5.431159420289855,552.0
2025-01-12T17:00:00,14.080439814814815,259.2,4.354210687022901,655.0,6.1695652173913045,552.0
2025-01-12T18:00:00,14.672001516300227,263.8,7.325457059456138,650.9,4.658086956521739,552.0
2025-01-12T19:00:00,13.705775895263766,259.7,7.335776128633271,646.8,4.330608695652174,552.0
2025-01-12T20:00:00,13.629440193314538,248.3,7.4227194492254736,581.0,4.278101449275362,552.0
2025-01-12T21:00:00,13.525473251028806,243.0,6.954618538324421,561.0,4.281550724637681,552.0
2025-01-12T22:00:00,13.58435,240.0,6.956754010695187,561.0,4.235906205923836,567.2
2025-01-12T23:00:00,13.650916666666667,240.0,6.835475935828877,561.0,5.204288485275965,567.1
2025-01-13T00:00:00,12.981775,240.0,1.5615241502683364,559.0,2.6365295629820054,583.5
2025-01-13T01:00:00,12.964825,240.0,1.4081484794275492,559.0,2.6336335242061426,576.3
